Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	16	8	8	2	2	0
0.00068	42	22	20	3	3	0
0.00135	50	28	24	3	3	0
0.00202	68	40	30	8	3	0
0.00269	85	50	38	8	3	0
0.00271	93	55	42	8	3	0
0.00274	97	57	44	8	3	0
0.00337	108	63	49	8	3	0
0.0034	110	65	50	8	3	0
0.00345	114	68	51	8	5	0
0.00403	123	84	55	8	5	0
0.00405	129	95	58	8	5	0
0.00407	131	96	59	8	5	0
0.00409	133	98	60	8	5	0
0.00412	135	102	59	9	8	0
0.00471	141	107	61	9	8	0
0.00473	146	110	63	9	8	-0.169758
0.00479	146	111	63	9	8	-0.16939
0.00538	155	119	66	9	8	-0.169023
0.0054	163	124	70	9	8	-0.168657
0.00542	165	126	71	9	8	-0.151917
0.00544	166	129	71	9	8	-0.131376
0.00551	168	131	72	9	8	-0.108408
0.00606	175	139	74	9	9	-0.0847633
0.00608	181	144	77	9	9	-0.0576549
0.00611	185	146	79	9	9	-0.0262706
0.00616	185	147	79	9	9	-0.0137289
0.00618	186	148	79	10	9	-0.00563094
0.00624	190	150	80	11	9	-0.00243866
0.00673	198	155	83	11	9	0.00090092
0.00675	207	162	87	11	9	0.00441429
0.00677	207	165	87	11	9	-0.00358265
0.0068	209	167	88	11	9	-0.0114717
0.00688	212	169	89	11	9	-0.0192758
0.00741	218	179	91	11	9	-0.0269517
0.00743	222	184	92	11	9	-0.0345788
0.00747	222	185	92	11	9	-0.0380525
0.00757	223	186	92	12	9	-0.0465477
0.00808	226	190	91	12	9	-0.0549166
0.0081	235	204	93	12	12	-0.0482079
0.00812	237	207	94	12	12	-0.0440687
0.00815	237	210	94	12	12	-0.0421915
0.00818	239	211	95	12	12	-0.0402294
0.00829	239	212	95	12	12	-0.0383522
0.00833	239	213	95	12	12	-0.0341116
0.00876	240	219	95	12	12	-0.0273944
0.00878	249	234	97	12	12	-0.0203033
0.0088	249	237	96	12	12	-0.0133885
0.00882	251	239	97	12	12	-0.00607041
0.00884	252	240	97	12	12	0.00130172
0.00886	253	242	97	12	12	0.00885257
0.00943	254	245	96	12	12	0.0185203
0.00945	262	257	98	14	12	0.0176887
0.00947	270	267	101	14	12	0.0171829
0.00949	273	272	102	14	12	0.0191507
0.00951	273	274	102	14	12	0.0208783
0.00954	277	276	104	14	12	0.0144389
