Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	22	12	11	2	2	0
0.00068	42	23	20	3	3	0
0.00135	54	30	26	3	3	0
0.00202	71	41	33	5	3	0
0.00207	71	42	33	5	3	0
0.00269	86	54	40	5	3	0
0.00271	93	57	43	5	3	0
0.00274	94	59	43	5	3	0
0.00276	97	60	44	5	4	0
0.00337	103	65	46	5	5	0
0.00339	107	68	47	8	5	0
0.00344	108	71	47	9	5	0
0.00404	116	81	50	9	6	0
0.00406	122	88	52	9	6	0
0.00408	122	89	52	9	6	0
0.00412	123	91	52	10	6	0
0.00471	130	101	55	10	6	0.117394
0.00473	130	107	55	10	6	0.103819
0.00476	132	108	56	10	6	0.0909366
0.00538	141	118	59	10	7	0.0950517
0.0054	145	125	60	10	7	0.123058
0.00542	149	128	62	10	7	0.151575
0.00544	149	130	62	10	7	0.180617
0.0055	153	132	63	11	7	0.199348
0.00606	157	142	63	11	7	0.218217
0.00608	161	147	65	11	7	0.219799
0.0061	161	149	65	11	7	0.21126
0.00614	161	150	65	11	7	0.226891
0.00618	163	153	65	13	7	0.229396
0.00624	164	154	65	14	7	0.209476
0.00673	174	160	69	14	7	0.182152
0.00675	178	164	71	14	7	0.155801
0.00677	180	165	72	14	7	0.136118
0.0068	184	167	74	14	7	0.116893
0.00684	184	168	74	14	7	0.0981064
0.00688	186	169	75	14	7	0.079747
0.0069	186	170	75	14	7	0.0545598
0.00741	195	177	79	14	7	0.0105742
0.00743	196	182	79	14	7	-0.0318091
0.00745	197	185	79	14	7	-0.072665
0.00748	199	187	80	14	7	-0.10879
0.00756	199	188	80	14	7	-0.143969
0.00809	201	192	80	14	7	-0.178235
0.00811	203	199	80	14	7	-0.211621
0.00814	205	201	81	14	7	-0.244157
0.00817	207	203	82	14	7	-0.271054
0.00875	210	205	83	14	8	-0.284649
0.00877	217	211	86	14	8	-0.298423
0.00879	219	217	85	14	8	-0.31245
0.00881	222	220	86	14	8	-0.326663
0.00885	226	222	88	14	8	-0.341074
0.00887	228	223	89	14	8	-0.357843
0.00889	228	224	89	14	8	-0.374892
0.00944	236	234	91	14	13	-0.363043
0.00946	238	240	91	14	13	-0.350532
0.00948	241	243	92	14	13	-0.337203
0.0095	242	244	92	14	13	-0.323048
0.00954	242	245	92	14	13	-0.307948
0.00956	246	247	94	14	13	-0.289317
0.01012	252	253	96	14	13	-0.264353
0.01014	254	262	96	14	13	-0.243278
0.01016	260	267	98	14	13	-0.2182
0.01019	260	268	98	14	13	-0.189006
0.01021	261	270	98	14	13	-0.165116
0.01025	264	272	99	14	13	-0.13963
0.01032	264	273	99	14	13	-0.112629
0.01079	264	274	99	14	13	-0.0838404
0.01081	274	283	102	14	14	-0.0459543
0.01083	282	301	104	14	14	-0.00508374
0.01085	289	307	106	14	14	0.0393278
0.0109	293	309	108	14	14	0.0528423
0.01092	295	311	109	14	14	0.0661311
0.01096	298	313	110	14	14	0.0796374
0.0111	300	314	111	14	14	0.0933822
0.01148	306	326	111	15	14	0.101948
0.0115	317	338	114	17	14	0.0992446
0.01152	325	352	113	18	17	0.107681
