Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	50	25	25	2	2	0
0.00068	79	41	39	3	2	0
0.00135	111	60	53	4	3	0
0.00202	133	80	61	6	4	0
0.00204	141	84	65	6	4	0
0.00269	162	106	73	6	6	0
0.00271	180	115	81	6	6	0
0.00273	182	116	82	6	6	0
0.00275	184	117	83	6	6	0
0.00337	211	139	93	7	6	0
0.00339	220	145	96	9	7	0
0.00341	222	146	97	9	7	0
0.00345	225	149	98	9	7	0
0.00403	238	175	100	12	8	0
0.00405	253	206	104	13	8	0
0.00407	259	213	106	13	8	0
0.00409	261	215	107	13	8	0
0.00471	285	253	116	13	9	-0.0475092
0.00473	288	264	117	13	9	-0.064617
0.00476	291	266	117	13	11	-0.0579901
0.00479	291	267	117	13	11	-0.0549791
0.00538	312	298	125	14	11	-0.0525825
0.0054	319	318	128	14	11	-0.0504824
0.00542	323	321	130	14	11	-0.0620464
0.00544	323	323	130	14	11	-0.0733478
0.00551	324	324	130	14	11	-0.0843925
0.00605	331	342	131	14	11	-0.0951873
0.00607	340	365	133	14	12	-0.0977273
0.00609	340	368	133	14	12	-0.0978604
0.00611	344	370	135	14	12	-0.0979896
0.00616	346	372	136	14	12	-0.0981223
0.00618	346	373	136	14	12	-0.093796
0.00625	347	374	136	14	12	-0.0866424
0.00673	359	388	140	14	12	-0.0791837
0.00675	376	408	146	14	12	-0.0713931
0.00677	382	419	148	14	12	-0.067745
0.00679	387	424	150	14	12	-0.0639992
0.00681	389	426	151	14	12	-0.0665896
0.00688	390	427	151	14	12	-0.0691984
0.0074	396	435	153	15	13	-0.0689119
0.00742	406	453	156	15	14	-0.0623745
0.00744	417	465	160	15	14	-0.0556514
0.00746	417	469	160	15	14	-0.04741
0.00748	419	473	161	15	14	-0.0352812
0.00808	427	488	162	16	15	-0.0226355
0.0081	436	506	165	16	15	-0.0126206
0.00812	441	520	164	16	15	-0.00274415
0.00814	443	525	165	16	15	0.00735751
0.00816	443	527	165	16	15	0.0174956
0.00818	447	530	166	16	15	0.0278055
0.00822	447	531	166	16	15	0.0381478
0.00833	447	533	166	16	15	0.0485945
0.00876	463	555	168	17	16	0.05958
0.00878	473	584	170	17	16	0.068767
0.0088	478	596	170	17	16	0.0729408
0.00882	479	600	170	17	16	0.0757783
0.00884	480	601	170	17	16	0.0773649
0.00886	487	606	173	18	16	0.0747483
0.00888	489	608	174	18	16	0.0690711
0.00943	492	620	174	20	17	0.0611227
0.00945	504	649	174	26	20	0.0453403
0.00947	515	670	178	26	20	0.0307703
0.00949	517	680	178	26	20	0.0155589
0.00951	517	682	178	26	20	0.000653201
0.00954	517	684	178	26	20	-0.0139144
0.00956	520	687	179	26	20	-0.0278815
0.00958	522	689	180	26	20	-0.0415026
0.00963	524	690	181	26	20	-0.0547848
0.00966	524	691	181	26	20	-0.0681087
0.00973	525	692	181	26	20	-0.0811466
0.01011	536	709	185	26	21	-0.0891021
0.01013	545	730	186	26	24	-0.0903093
0.01015	552	749	187	26	25	-0.0892559
0.01017	560	762	189	26	26	-0.0853206
0.01019	570	774	193	26	26	-0.078799
0.01021	572	779	194	26	26	-0.0735609
0.01025	575	783	195	27	26	-0.0690803
0.01032	575	784	195	27	26	-0.065937
0.01034	575	785	195	27	26	-0.0597975
0.01079	579	797	196	27	26	-0.0519047
0.01081	589	828	198	28	27	-0.0406379
0.01083	598	846	202	28	27	-0.0227006
0.01085	601	860	200	28	27	-0.0204018
0.01087	605	869	200	28	27	-0.0122671
0.01089	607	875	201	28	27	-0.00124394
0.01091	611	879	203	28	27	0.0135637
0.01093	611	880	203	28	27	0.0223805
0.01095	615	884	205	28	27	0.0390655
0.01097	616	885	205	28	27	0.0463996
0.01101	616	886	205	28	27	0.0477247
0.01105	616	887	205	28	27	0.0486045
0.01107	616	888	205	28	27	0.0492049
0.0111	616	889	205	28	27	0.049803
0.01147	619	906	205	29	27	0.0479893
0.01149	633	946	206	30	29	0.0544047
0.01151	643	971	209	31	30	0.0727151
0.01153	651	996	210	31	30	0.0813532
0.01155	653	1004	210	32	30	0.0812452
0.01157	654	1007	210	32	30	0.0810917
0.01159	654	1008	210	32	30	0.0809387
0.01161	656	1011	211	32	30	0.088027
0.01163	656	1013	211	32	30	0.087875
0.01165	657	1014	211	32	30	0.0887157
0.0117	657	1015	211	32	30	0.086499
0.01178	657	1017	211	32	30	0.0833826
0.01184	657	1018	211	32	30	0.0811568
0.01216	668	1055	213	32	31	0.0978818
0.01218	683	1104	216	35	33	0.12788
0.0122	695	1132	218	36	33	0.150725
0.01222	702	1149	219	36	33	0.162984
0.01224	704	1161	219	36	33	0.160097
0.01226	706	1166	220	36	33	0.174867
0.01228	706	1167	220	36	33	0.171926
0.0123	709	1170	221	36	33	0.186924
0.01232	714	1173	223	36	33	0.224525
0.01234	716	1174	224	36	33	0.246989
0.01237	717	1176	224	36	33	0.244132
0.01242	718	1177	224	36	33	0.243487
