Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	4	2	2	2	2	0
0.00068	6	3	3	2	2	0
0.00135	8	4	4	2	2	0
0.0027	17	9	8	3	2	0
0.00337	19	10	9	3	2	0
0.00404	23	15	10	4	3	0
0.00406	29	20	13	4	3	0
0.00413	29	21	13	4	3	0
0.00471	33	26	14	5	4	0
0.00473	38	29	16	5	4	0
0.00539	38	31	16	5	4	0
0.00541	41	32	17	5	4	0
0.00543	41	33	17	5	4	0
0.00551	42	34	17	5	4	0
0.00606	45	37	18	5	5	-0.306699
0.00676	47	38	19	5	5	-0.264244
0.00742	47	39	19	5	5	-0.221789
0.00745	49	42	20	5	5	-0.221788
0.00756	51	44	20	5	5	-0.126265
0.00809	65	52	27	5	5	-0.0252789
0.00878	66	56	27	6	5	-0.00490586
0.00881	70	58	29	6	5	0.0537661
0.00886	70	59	29	6	5	0.1899
0.00945	72	64	29	6	5	0.253839
0.00947	73	65	29	6	5	0.318153
0.0095	75	67	30	6	5	0.38285
0.00955	75	68	30	6	5	0.447927
0.01012	78	70	31	6	5	0.513395
0.01014	83	72	33	6	5	0.579266
0.01016	85	74	34	6	5	0.582203
0.0108	91	78	36	6	5	0.563368
0.01082	96	83	38	6	6	0.664968
0.01084	99	86	39	6	6	0.76655
0.01086	102	87	40	6	6	0.868182
0.01148	107	91	41	7	6	0.887766
0.0115	112	97	43	8	6	0.878873
0.01152	115	102	43	10	6	0.702717
0.01154	115	104	42	10	7	0.613799
0.01156	116	105	42	10	7	0.527564
0.01216	120	107	44	10	7	0.444642
0.01218	121	109	44	10	7	0.362557
0.0122	126	113	46	10	7	0.28499
0.01225	126	114	46	10	7	0.185225
0.01284	127	116	46	10	7	0.0877895
0.01286	133	125	46	12	9	0.0292279
0.01288	141	135	48	13	9	-0.0652027
0.0129	145	142	49	13	9	-0.192174
0.01292	147	143	50	13	9	-0.311411
0.01295	147	144	50	13	9	-0.432183
0.01351	149	146	51	13	9	-0.516602
0.01354	151	151	51	14	10	-0.585875
0.01356	155	159	52	14	11	-0.552437
0.01358	155	164	52	14	11	-0.567303
0.01362	156	166	52	14	11	-0.58239
0.01419	156	167	52	14	11	-0.597704
0.01421	156	168	52	14	11	-0.613249
0.01424	160	176	52	14	12	-0.59299
0.01426	163	181	52	14	12	-0.572202
0.01428	164	183	52	14	12	-0.538599
0.0143	164	185	52	14	12	-0.519171
0.01489	164	187	52	14	12	-0.481544
0.01491	165	194	52	14	12	-0.429114
0.01493	168	200	53	14	12	-0.354764
0.01495	172	208	53	15	13	-0.294171
0.01497	174	212	53	15	14	-0.198553
0.01499	176	214	54	15	14	-0.0951881
0.01502	179	215	55	15	14	0.0110152
0.01543	179	216	55	15	14	0.0608071
0.01556	181	220	56	15	14	0.154616
0.01559	183	227	56	15	14	0.20527
0.01561	187	233	55	15	14	0.20095
