Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	123	490	14	62	21	0
0.00622	129	528	12	75	21	0
0.00627	170	1420	6	144	11	0
0.0125	174	1505	6	148	11	1
0.01252	176	2055	3	156	11	0.383982
0.01258	177	2069	3	157	11	0.0281696
0.01268	179	2189	3	158	11	0.0902884
0.0127	179	2464	3	158	11	0.159901
0.01272	179	2466	3	158	11	0.248739
0.0188	182	2531	2	172	10	0.168885
0.01886	182	2537	2	172	10	0.0986689
0.01892	182	2554	2	172	10	0.0344911
0.01894	183	2819	2	173	10	-0.0292385
0.01896	183	3046	2	173	10	-0.0313133
0.01898	183	3086	2	173	10	-0.0333822
0.01909	183	3092	2	173	10	-0.035445
0.01928	183	3131	2	173	10	-0.035445
0.0193	183	3240	2	173	10	-0.035445
0.01932	183	3249	2	173	10	-0.029952
0.01934	183	3251	2	173	10	-0.024459
0.02515	183	3263	2	173	10	-0.018966
0.02527	185	3365	2	175	10	-0.0231213
0.02529	185	3370	2	175	10	-0.0272528
0.02531	185	3389	2	175	10	-0.0313607
0.02533	185	3401	2	175	10	-0.035445
0.02537	185	3530	2	175	10	-0.035445
0.02539	185	3560	2	175	10	-0.035445
0.02541	185	3561	2	175	10	-0.035445
0.02543	185	3575	2	175	10	-0.0327299
0.02549	185	3576	2	175	10	-0.0300148
0.02553	185	3599	2	175	10	-0.0272997
0.02555	186	3645	2	176	10	-0.0293447
0.02557	186	3716	2	176	10	-0.0313839
0.02561	186	3726	2	176	10	-0.0334174
0.02564	186	3730	2	176	10	-0.035445
0.02579	186	3731	2	176	10	-0.510592
0.02607	186	3733	2	176	10	-0.985738
0.0261	186	3758	2	176	10	0
