Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	15	11	6	4	3	0
0.00054	27	21	9	8	3	0
0.00107	31	30	9	11	3	0
0.0016	42	49	10	18	3	0.035627
0.00213	60	76	14	25	6	0.994125
0.00266	69	100	13	27	6	0.780379
0.00319	82	143	12	34	10	0.124038
0.00372	96	199	8	50	11	0.0224803
0.00374	99	203	9	51	11	0.0120919
0.00415	99	204	9	51	11	0.00695614
0.00426	107	263	9	57	12	-0.0208303
0.00479	118	344	8	67	15	-0.0228933
0.00481	118	346	8	67	15	-0.0238182
0.00519	119	347	8	67	16	-0.0164097
0.00532	129	438	9	73	17	-0.0103875
0.00534	129	443	9	73	17	-0.00589939
0.00554	130	444	9	73	17	-0.00132051
0.00584	130	449	9	73	17	-0.00108468
0.00586	132	523	9	75	17	-0.0189722
0.00588	132	526	9	75	17	-0.036618
0.00638	136	580	9	79	18	-0.0525832
0.0064	140	629	9	81	23	-0.0483165
0.00649	140	630	9	81	23	-0.0421508
0.00692	143	716	10	82	23	-0.0359338
0.00694	145	736	10	82	25	-0.0187778
0.00696	145	738	10	82	25	-0.017152
0.00713	145	741	10	82	25	-0.0154677
0.00745	150	783	10	86	26	-0.0141107
0.00747	153	837	9	89	28	-0.0131684
0.00749	153	838	9	89	28	-0.0113615
0.00761	153	840	9	89	28	-0.00952612
0.00779	153	841	9	89	28	-0.0147802
0.00781	153	842	9	89	28	-0.0224131
0.00799	153	917	9	89	28	-0.030046
0.00801	156	953	9	89	31	-0.0247471
0.0083	156	956	9	89	31	-0.023716
0.00832	156	957	9	89	31	-0.0223925
0.00845	156	961	9	89	31	-0.0201902
0.00852	158	1003	9	89	33	-0.0156814
0.00854	160	1090	8	92	34	-0.0115389
0.00856	161	1098	8	93	34	-0.00867616
0.009	161	1100	8	93	34	-0.0101511
0.00903	161	1101	8	93	34	-0.0173842
0.00906	162	1175	8	93	34	-0.0243881
0.00908	162	1244	7	93	36	-0.0233446
0.0091	163	1250	7	93	37	-0.018717
0.00959	163	1286	7	93	37	-0.0138909
0.00961	164	1379	7	93	37	-0.00885347
0.00963	164	1402	7	93	37	-0.00722161
0.00965	164	1406	7	93	37	-0.00722161
0.0097	164	1410	7	93	37	-0.00847144
0.00976	164	1412	7	93	37	-0.00972128
0.01013	164	1451	7	93	37	-0.0129615
0.01015	166	1540	7	94	38	-0.0140415
0.01017	166	1553	7	94	38	-0.0151301
0.01019	167	1555	7	94	39	-0.0127376
0.01022	167	1556	7	94	39	-0.0102946
0.01039	167	1558	7	94	39	-0.00876815
0.01041	167	1560	7	94	39	-0.00919344
0.01043	167	1561	7	94	39	-0.0111653
0.01067	167	1615	7	94	39	-0.0131371
0.01069	168	1693	7	94	40	-0.0116861
0.01071	168	1711	7	94	40	-0.0102168
0.01077	168	1712	7	94	40	-0.00872874
