Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	136	699	13	72	27	0
0.00533	141	773	10	79	31	0
0.00536	157	1340	7	91	36	0
0.00538	161	1711	4	103	38	-0.0273982
0.01068	164	1808	4	106	38	-0.0276027
0.01072	172	2276	4	111	39	-0.0278876
0.01074	172	2288	4	111	39	-0.0282311
0.01078	172	2302	4	111	39	-0.0279155
0.0108	173	2544	3	121	40	-0.028628
0.01082	173	2545	3	121	40	-0.029443
0.0109	173	2574	3	121	40	-0.0305327
0.01092	176	2605	4	122	40	-0.0317695
0.01094	177	2609	4	122	41	-0.0318164
0.01096	178	2610	4	122	42	-0.0312496
0.01608	178	2656	4	122	42	-0.0306713
0.0161	179	2695	4	123	42	-0.0292754
0.01613	180	2697	4	124	42	-0.0282921
0.01615	180	2767	4	124	42	-0.0275519
0.01617	183	3033	4	136	43	-0.028427
0.01619	183	3034	4	136	43	-0.0291894
0.01625	183	3124	4	136	43	-0.0298499
0.01627	183	3145	4	136	43	-0.0304883
0.01629	183	3156	4	136	43	-0.0304883
0.01631	183	3163	4	136	43	-0.0304883
0.01635	183	3247	4	136	43	-0.0304883
0.01663	183	3249	4	136	43	-0.0304883
0.01665	183	3250	4	136	43	-0.0304883
0.01667	183	3254	4	136	43	-0.0304883
0.01672	183	3257	4	136	43	0.313008
0.02151	183	3259	4	136	43	0.656504
0.02153	183	3260	4	136	43	1
0.02156	183	3319	3	179	2	0.0682875
0.02162	183	3322	3	179	2	0.00468454
0.02165	183	3352	3	179	2	-0.0184911
0.02167	183	3364	3	179	2	-0.0304884
0.02169	183	3407	3	179	2	-0.0304884
0.02171	183	3553	3	179	2	-0.0304884
0.02173	183	3587	3	179	2	-0.0304884
0.0218	183	3588	3	179	2	-0.0304884
0.02186	183	3591	3	179	2	-0.0304884
0.02196	183	3607	3	179	2	-0.0304884
0.02199	183	3619	3	179	2	-0.0304884
0.02201	183	3634	3	179	2	-0.0304884
0.02204	183	3635	3	179	2	-0.0304884
0.02206	183	3651	3	179	2	-0.0304884
0.02208	183	3656	3	179	2	-0.0304884
0.02251	183	3657	3	179	2	-0.0304884
0.02272	183	3661	3	179	2	-0.0304884
0.02701	183	3663	3	179	2	-0.0303478
0.02705	183	3664	3	179	2	-0.0302072
0.02712	183	3688	3	179	2	-0.0300666
0.02714	183	3713	2	181	2	-0.0301729
0.02716	183	3716	2	181	2	-0.0302786
0.02718	183	3721	2	181	2	-0.0303838
0.0272	183	3723	2	181	2	-0.0304884
0.02724	183	3734	2	181	2	-0.0304884
0.02726	183	3761	2	181	2	-0.0304884
0.02728	183	3769	2	181	2	-0.0304884
0.0273	183	3770	2	181	2	-0.0304884
0.02737	183	3829	2	181	2	-0.0304884
0.02739	183	3835	2	181	2	-0.0304884
0.02741	183	3851	2	181	2	-0.0304884
0.02743	183	3857	2	181	2	-0.0304884
0.02745	183	3865	2	181	2	-0.0303493
0.02748	183	3867	2	181	2	-0.0302103
0.0275	183	3872	2	181	2	-0.0300712
0.02753	185	3874	2	183	2	-0.0301764
0.02756	185	3875	2	183	2	-0.0302809
0.02778	185	3884	2	183	2	-0.0303849
0.02785	185	3890	2	183	2	-0.0304884
0.02788	185	3895	2	183	2	-0.0304884
0.02792	185	3896	2	183	2	-0.0304884
0.02794	185	3898	2	183	2	-0.0304884
0.02803	185	3899	2	183	2	-0.0430717
0.02807	185	3902	2	183	2	-0.0556549
0.0281	185	3903	2	183	2	0
