Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	98	156	13	55	12	0
0.00176	137	485	5	116	10	0
0.00352	158	1101	3	136	12	0
0.0046	158	1102	3	136	12	0.0310318
0.00462	163	1126	2	153	10	-0.00163569
0.00527	168	1519	2	157	11	-0.00597083
0.00529	169	1541	2	158	11	-0.0107544
0.00531	172	1880	2	161	11	-0.0160829
0.00703	174	1957	2	163	11	-0.0152856
0.00705	174	2289	2	163	11	-0.0159909
0.00707	174	2298	2	163	11	-0.0163413
0.0071	174	2523	2	163	11	-0.0160526
0.0088	175	2543	2	164	11	-0.0158119
0.00882	176	2685	2	165	11	-0.0159129
0.00885	177	2861	2	166	11	-0.015967
0.0089	177	3006	2	166	11	-0.0160206
0.00922	177	3008	2	166	11	-0.0159287
0.00924	179	3066	2	168	11	-0.0161722
0.00935	179	3068	2	168	11	-0.0162701
0.01057	179	3076	2	168	11	-0.0163675
0.01059	180	3097	2	169	11	-0.0167948
0.01061	180	3192	2	169	11	-0.0169364
0.01065	180	3273	2	169	11	-0.0170775
0.01071	180	3339	2	169	11	-0.0172183
0.01236	180	3363	2	169	11	-0.0172183
0.01238	180	3386	2	169	11	-0.0172183
0.0124	180	3393	2	169	11	-0.0172183
0.01242	180	3446	2	169	11	-0.0170309
0.01246	180	3474	2	169	11	-0.0168435
0.01248	180	3483	2	169	11	-0.0166561
0.01254	181	3512	2	170	11	-0.0167973
0.01386	181	3514	2	170	11	-0.016938
0.01392	181	3515	2	170	11	-0.0170783
0.01396	181	3536	2	170	11	-0.017032
0.01413	181	3544	2	170	11	-0.0168457
0.01415	181	3571	2	170	11	-0.0166594
0.01417	182	3573	2	171	11	-0.0167997
0.01419	182	3609	2	171	11	-0.0169397
0.01423	182	3645	2	171	11	-0.0170792
0.01425	182	3646	2	171	11	-0.0172183
0.01429	182	3673	2	171	11	-0.0172183
0.01431	182	3676	2	171	11	-0.0172183
0.01438	182	3685	2	171	11	-0.0172183
0.01594	182	3688	2	171	11	-0.0172183
0.01596	182	3716	2	171	11	-0.0172183
0.01598	182	3718	2	171	11	0.321855
0.016	182	3749	2	171	11	0.660927
0.01602	182	3750	2	171	11	1
0.01606	182	3778	1	182	0	0.19027
0.01613	182	3790	1	182	0	0.0628298
0.01624	182	3793	1	182	0	0.0109417
0.01772	182	3794	1	182	0	-0.0172183
0.01774	182	3799	1	182	0	-0.0172183
0.01776	182	3804	1	182	0	-0.0172183
0.01778	182	3817	1	182	0	-0.0172183
0.0178	182	3823	1	182	0	-0.0172183
0.01783	182	3842	1	182	0	-0.0172183
0.01786	182	3849	1	182	0	-0.0172183
0.0179	182	3860	1	182	0	-0.0170443
0.01799	182	3879	1	182	0	-0.0168703
0.01811	182	3880	1	182	0	-0.0166963
0.0186	183	3883	1	183	0	-0.0168273
0.01864	183	3884	1	183	0	-0.016958
0.01879	183	3894	1	183	0	-0.0170883
0.01955	183	3895	1	183	0	-0.0172183
0.01957	183	3897	1	183	0	-0.0172183
0.01959	183	3904	1	183	0	-0.0172183
0.01962	183	3912	1	183	0	-0.0172183
0.01964	183	3915	1	183	0	-0.0172183
0.01968	183	3935	1	183	0	-0.0172183
0.01971	183	3937	1	183	0	-0.0172183
0.01975	183	3950	1	183	0	-0.0172183
0.01977	183	3954	1	183	0	-0.0172183
0.01986	183	3973	1	183	0	-0.0172183
0.01999	183	3974	1	183	0	-0.0172183
0.02135	183	3976	1	183	0	-0.0172183
0.02137	183	3978	1	183	0	-0.0172183
0.0214	183	3980	1	183	0	-0.0172183
0.02142	183	3981	1	183	0	-0.0172183
0.02145	183	3984	1	183	0	-0.0172183
0.02147	183	3992	1	183	0	-0.0172183
0.0215	183	3996	1	183	0	-0.0172183
0.02154	183	4021	1	183	0	-0.0172183
0.02157	183	4023	1	183	0	-0.0172183
0.02163	183	4033	1	183	0	-0.0172183
0.02174	183	4046	1	183	0	-0.0172183
0.02319	183	4054	1	183	0	-0.0172183
0.02321	183	4055	1	183	0	-0.0172183
0.02325	183	4071	1	183	0	-0.0172183
0.02329	183	4074	1	183	0	-0.0172183
0.02332	183	4093	1	183	0	-0.0172183
0.0234	183	4119	1	183	0	-0.0172183
0.02342	183	4124	1	183	0	-0.0172183
