Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	5	3	2	3	2	0
0.00195	7	4	3	3	2	0
0.0024	7	5	3	3	2	0
0.00253	10	6	4	3	3	0
0.00256	12	9	4	4	3	0
0.00275	13	10	4	4	4	0
0.00306	14	11	4	4	4	0
0.00309	16	13	4	6	4	0
0.00314	16	14	4	6	4	0
0.00316	17	15	4	7	4	0
0.00321	18	16	4	7	5	-0.024242
0.00333	19	17	4	7	6	-0.0126314
0.00341	20	18	4	7	7	0.00480366
0.00343	21	19	4	8	7	0.0330764
0.00346	22	20	4	8	7	0.0526601
0.00351	24	22	4	9	7	0.0735219
0.00353	25	23	4	9	7	0.0911208
0.00368	26	24	4	10	7	0.102574
0.00374	28	26	4	11	8	0.122202
0.00377	29	27	4	12	8	0.138815
0.00387	31	29	4	13	8	0.158489
0.00406	33	31	5	13	8	0.168923
0.0041	33	32	5	13	8	0.172816
0.00415	33	34	4	20	8	0.139358
0.00425	33	35	4	20	8	0.114132
0.00427	33	37	4	20	8	0.0924619
0.0043	37	39	5	22	8	0.0706058
0.00433	37	40	5	22	8	0.0516251
0.00439	38	41	5	22	9	0.0429503
0.00442	39	42	5	23	9	0.0332725
0.00449	40	43	5	24	9	0.0236312
0.00456	40	44	5	24	9	0.0168945
0.00468	40	45	5	24	9	0.0106659
0.0047	40	47	5	24	9	0.00488986
0.00479	41	48	5	24	9	0.00621719
0.00485	41	49	5	24	9	0.00840229
0.00492	42	51	5	25	9	0.0088181
0.00494	42	52	5	25	9	0.0111919
0.00497	42	54	5	25	9	0.0144242
0.00509	43	55	5	26	9	0.0469571
0.00518	43	56	5	26	9	0.0796391
0.00521	44	59	4	27	9	0.112259
0.00525	44	60	4	27	9	0.134559
0.00529	44	61	4	27	9	0.156381
0.00532	44	62	4	27	9	0.177741
0.00534	45	63	4	28	9	0.198778
0.00539	48	65	5	28	9	0.219249
0.00544	48	66	5	28	9	0.243043
0.00548	49	67	5	29	9	0.263956
0.0055	49	68	4	38	5	0.199665
0.00553	49	69	4	38	5	0.150853
0.00555	50	70	4	39	5	0.110193
0.00559	51	72	4	39	6	0.0919371
0.00562	51	73	4	39	6	0.0774156
0.00566	51	75	4	39	6	0.0646451
0.00569	53	77	4	41	6	0.0524618
0.00573	53	78	4	41	6	0.045039
0.00576	55	82	4	43	6	0.0366258
0.0058	55	83	4	43	6	0.0296534
0.00585	55	84	4	43	6	0.0237581
0.00593	55	86	4	43	6	0.0325083
0.00595	56	88	4	44	6	0.0402953
0.00598	57	90	4	45	6	0.0482535
0.006	59	92	4	47	6	0.0494898
0.00602	59	94	4	47	6	0.0506845
0.00607	62	101	4	50	6	0.0487539
0.00611	67	111	4	55	6	0.0430291
0.00613	70	114	5	56	6	0.0366845
0.00615	71	117	5	57	6	0.0307321
0.00617	71	121	5	57	6	0.0255051
0.0062	72	122	5	58	6	0.0197002
0.00622	72	123	5	58	6	0.0145956
0.00624	73	126	5	59	6	0.00936426
0.00626	73	127	5	59	6	0.00476683
0.00628	73	129	5	59	6	0.00146914
0.0063	73	131	5	59	6	-0.00170232
0.00632	73	134	5	59	6	-0.00373368
0.00635	73	136	5	59	6	-0.00402477
0.00637	73	138	5	59	6	-0.00397494
0.00639	74	141	5	60	6	-0.00392557
0.00642	74	142	5	60	6	-0.00387665
0.00652	77	145	6	61	6	-0.00374392
0.00655	79	149	6	61	6	-0.00404218
0.0066	79	151	6	61	6	-0.00400829
0.00662	80	153	6	62	6	-0.00464833
0.00664	82	155	7	62	6	0.0103668
0.00666	82	156	7	62	6	0.0100789
0.00669	83	159	7	62	6	0.00979352
0.00672	83	160	7	62	6	0.0095107
0.00674	84	163	7	63	6	0.00857572
0.00676	84	165	7	63	6	0.00796562
0.00678	85	167	7	63	6	0.00736088
0.00682	86	170	7	63	6	0.00402594
0.00684	86	171	7	63	6	0.000710454
0.00691	86	172	7	63	6	-0.00258576
0.00697	88	174	7	64	6	-0.0061931
0.007	89	178	7	64	6	-0.00977958
0.00702	89	180	7	64	6	-0.013064
0.00705	89	182	7	64	6	-0.0163295
0.00707	89	185	7	64	6	-0.0195763
0.0071	89	188	7	64	6	-0.0225432
0.00712	89	190	7	64	6	-0.0252227
0.00714	90	193	7	64	7	-0.0225367
0.00716	90	196	7	64	7	-0.0197867
0.00719	90	198	7	64	7	-0.0191026
0.00721	90	202	7	64	7	-0.0184018
0.00724	90	206	7	64	7	-0.0173984
0.00727	91	207	7	65	7	-0.0169166
0.00729	91	210	7	65	7	-0.0164224
0.00732	91	212	6	65	7	-0.0312209
0.00735	91	213	6	65	7	-0.0307003
0.00738	92	215	6	66	7	-0.0307464
0.0074	92	219	6	66	7	-0.0328782
0.00742	92	223	6	66	7	-0.0378369
0.00744	94	225	6	67	8	-0.0385439
0.00747	94	227	6	67	8	-0.0392617
0.00749	94	232	6	67	8	-0.0399906
0.00751	96	235	7	67	8	-0.025425
0.00753	97	240	7	67	8	-0.0259154
0.00755	97	242	7	67	8	-0.0264151
0.00757	98	245	7	67	8	-0.026661
0.00759	98	246	7	67	8	-0.0282401
0.00761	99	250	7	67	9	-0.0253125
0.00765	99	252	7	67	9	-0.0222577
0.00767	99	254	7	67	9	-0.0190671
0.00771	99	255	7	67	9	-0.0179928
0.00773	99	256	7	67	9	-0.0166352
0.00776	99	257	7	67	9	-0.0152484
0.00778	99	259	7	67	9	-0.0138314
0.0078	99	262	7	67	9	-0.0123833
0.00783	100	264	7	68	9	-0.0114627
0.00785	103	269	7	70	10	-0.0076763
0.00787	104	272	7	71	10	-0.00429047
0.0079	106	274	8	71	10	0.412576
0.00793	106	276	8	71	10	0.413724
0.00795	106	279	8	71	10	0.414882
0.00798	107	284	8	72	10	0.415508
0.008	107	285	8	72	10	0.416138
0.00802	107	292	8	72	10	0.416771
0.00804	109	295	9	72	10	0.986217
0.00806	109	302	9	72	10	0.987148
0.00809	109	305	9	72	10	0.98838
0.00811	109	308	9	72	10	0.988137
0.00813	109	312	9	72	10	0.982137
0.00816	109	315	9	72	10	0.976152
0.00819	109	317	9	72	10	0.970183
0.00821	109	318	9	72	10	0.964228
0.00823	109	321	9	72	10	0.957515
0.00825	109	325	9	72	10	0.950994
0.00828	110	331	9	73	10	0.943976
0.0083	110	333	9	73	10	0.936976
0.00832	110	336	9	73	10	0.929994
0.00835	110	337	9	73	10	0.923029
0.00837	110	340	8	73	14	0.357374
0.00839	110	345	8	73	14	0.36039
0.00841	110	350	8	73	14	0.363569
0.00843	110	355	8	73	14	0.366924
0.00845	111	360	8	73	15	0.372416
0.00847	112	365	8	74	15	0.377897
0.00849	112	368	8	74	15	0.383762
0.00851	112	371	8	74	15	0.389215
0.00853	112	374	8	74	15	0.394064
0.00855	112	377	8	74	15	0.399312
0.00857	112	384	8	74	15	0.405009
0.00859	112	387	8	74	15	0.403601
0.00862	112	390	8	74	15	0.402177
0.00864	112	393	8	74	15	0.40074
0.00867	112	396	8	74	15	0.399287
0.00869	112	399	8	74	15	0.395602
0.00871	112	401	8	74	15	0.39215
0.00873	113	410	8	74	16	0.391019
0.00876	114	414	8	74	17	0.391952
0.00879	114	417	8	74	17	0.393146
0.00881	114	418	8	74	17	0.394366
0.00883	114	421	8	74	17	0.395613
0.00885	115	424	8	74	17	0.396889
0.00887	115	429	8	74	17	0.398444
0.00889	115	433	8	74	17	0.400036
0.00891	116	435	8	74	18	0.40399
0.00893	116	437	8	74	18	0.408078
0.00896	116	440	8	74	18	0.412308
0.00898	116	444	8	74	18	0.415601
0.00901	117	447	8	75	18	0.41612
0.00903	117	451	8	75	18	0.416643
0.00905	117	455	8	75	18	0.417171
0.00908	117	459	7	75	18	0.00197468
0.0091	118	461	7	76	18	0.0019848
0.00912	120	466	8	76	18	0.417984
0.00914	121	472	8	77	18	0.417728
0.00916	121	478	8	77	18	0.416383
0.00918	121	485	8	77	18	0.415047
0.0092	122	493	8	78	18	0.413204
0.00922	123	496	8	78	19	0.413488
0.00924	123	500	8	78	19	0.414017
0.00926	123	504	8	78	19	0.454405
0.00928	124	514	8	78	19	0.494901
0.0093	124	517	8	78	19	0.535505
0.00932	125	524	8	79	19	0.57598
0.00934	125	527	8	79	19	0.616568
0.00936	125	535	8	79	19	0.65781
0.00938	125	538	8	79	19	0.699269
0.00941	125	541	8	79	19	0.740946
0.00944	125	544	8	79	19	0.783542
0.00946	125	550	8	79	19	0.82338
0.00948	125	554	7	98	8	0.31461
0.0095	126	560	7	98	8	0.246086
0.00952	126	566	7	98	8	0.193517
0.00955	126	569	7	98	8	0.151911
0.00957	126	575	7	98	8	0.118361
0.00959	126	582	7	98	8	0.0905697
0.00961	126	584	7	98	8	0.0671715
0.00963	126	590	7	98	8	0.047201
0.00965	126	594	7	98	8	0.0299565
0.00967	126	601	7	98	8	0.0149155
0.00969	126	605	7	98	8	0.00168105
0.00971	126	612	7	98	8	0.00168105
0.00973	126	616	7	98	8	0.00168105
0.00975	126	620	7	98	8	0.00168105
0.00977	126	622	7	98	8	0.00168105
0.0098	126	627	7	98	8	0.00168105
0.00982	126	630	7	98	8	0.00168105
0.00984	126	631	7	98	8	0.00168105
0.00986	126	634	7	98	8	0.00189242
0.00988	126	637	7	98	8	0.0021038
0.0099	126	643	7	98	8	0.00231517
0.00992	126	646	7	98	8	0.00252655
0.00994	126	648	7	98	8	0.00273792
0.00996	126	653	7	98	8	0.00294929
0.00998	126	659	7	98	8	0.00316067
0.01	126	665	7	98	8	0.00337204
0.01002	126	672	7	98	8	0.00379479
0.01004	126	675	7	98	8	0.00421754
0.01006	127	679	7	99	8	0.00423439
0.01008	127	686	7	99	8	0.0042512
0.0101	127	689	7	99	8	0.00426799
0.01012	127	695	7	99	8	0.00449533
0.01014	127	698	7	99	8	0.00493266
0.01016	127	702	7	99	8	0.00536918
0.01018	127	707	7	99	8	0.00580489
0.0102	127	711	7	99	8	0.0062398
0.01023	128	718	7	100	8	0.0062695
0.01025	128	722	7	100	8	0.00629909
0.01027	128	728	7	100	8	0.00632857
