Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	8	7	3	4	2	0
0.00076	21	23	5	9	5	0
0.00151	32	34	9	10	6	0
0.00225	46	59	10	24	3	1.0006
0.003	60	95	11	34	5	0.714972
0.00374	73	148	15	38	5	1.44674
0.00376	75	152	14	40	5	1.1121
0.00449	87	212	14	50	5	1.0043
0.00451	87	221	14	50	5	0.889877
0.00524	98	267	13	59	7	0.257329
0.00526	100	287	13	61	7	0.268491
0.00599	110	349	11	72	8	0.071116
0.00601	112	383	10	77	8	0.111219
0.00603	112	387	10	77	8	0.117848
0.00674	116	423	9	83	8	0.0453292
0.00676	119	475	9	86	8	-0.0245968
0.00678	120	478	9	87	8	-0.0830031
0.0075	126	575	7	93	10	-0.058357
0.00752	128	609	6	96	10	-0.0297404
0.00754	128	612	6	96	10	0.00800056
0.00825	132	673	6	100	10	0.0330404
0.00827	135	752	7	101	10	0.0208852
0.00829	135	757	7	101	10	0.0267436
0.00832	136	758	7	102	10	0.0330343
0.009	137	781	7	103	10	0.0456269
0.00902	139	864	6	107	10	0.0407868
0.00904	141	906	6	109	10	0.0345493
0.00906	142	908	6	110	10	0.0311241
0.00908	142	909	6	110	10	0.034893
0.00976	145	964	6	113	10	0.0330209
0.00978	147	1049	6	115	10	0.0311989
0.0098	149	1065	6	117	10	0.032377
0.00982	149	1070	6	117	10	0.0335194
0.01052	153	1115	7	119	10	0.03177
0.01054	157	1199	7	123	10	0.017105
0.01056	157	1221	7	123	10	0.0156097
0.01058	157	1226	7	123	10	0.02549
0.01127	157	1253	7	123	10	0.038691
0.01129	161	1340	7	127	10	0.0427543
0.01131	164	1396	6	132	10	0.0291983
0.01133	164	1407	6	132	10	0.0161179
0.01135	164	1409	6	132	10	0.00983577
0.01137	165	1410	6	133	10	0.00646376
0.01202	165	1415	6	133	10	0.0111293
0.01204	168	1481	5	136	10	0.00474772
0.01206	170	1551	6	136	10	-0.00153874
0.01208	170	1572	6	136	10	-0.00619267
0.0121	170	1578	6	136	10	-0.0107953
0.01214	170	1581	6	136	10	-0.00672663
0.01246	170	1582	6	136	10	-0.00265799
0.01278	170	1591	6	136	10	0.00141065
0.0128	172	1650	6	138	10	-0.00167436
0.01282	174	1719	7	138	10	-0.00473584
0.01284	174	1738	7	138	10	-0.00777607
0.01286	174	1746	7	138	10	-0.0107943
0.01288	174	1753	7	138	10	-0.00878942
0.01291	174	1756	7	138	10	-0.00678458
0.01355	174	1787	7	138	10	-0.00477974
0.01357	175	1855	7	139	10	-0.00629153
0.01359	177	1910	8	139	10	-0.0077897
0.01361	177	1928	8	139	10	-0.0092906
0.01363	177	1936	8	139	10	-0.0568974
0.01365	177	1941	8	139	10	-0.103009
0.01431	177	1956	8	139	10	-0.14912
0.01433	177	2032	7	139	12	-0.119055
0.01435	177	2083	7	139	12	-0.0862491
0.01437	177	2104	7	139	12	-0.0503182
0.01439	177	2111	7	139	12	-0.0107943
0.01441	177	2114	7	139	12	-0.0107943
0.01444	177	2115	7	139	12	-0.0107943
0.01507	177	2132	7	139	12	-0.0107943
0.01509	177	2182	7	139	12	-0.0107943
0.01511	177	2241	7	139	12	-0.0107943
0.01513	177	2269	7	139	12	-0.0107943
0.01515	177	2278	7	139	12	-0.0107943
0.01517	177	2283	7	139	12	-0.0107943
0.01519	177	2284	7	139	12	-0.0107943
0.01522	177	2285	7	139	12	-0.0107943
0.01583	177	2291	7	139	12	-0.0107943
0.01585	177	2328	7	139	12	-0.0107943
0.01587	177	2401	7	139	12	-0.0107943
0.01589	177	2430	7	139	12	-0.0107943
0.01591	177	2439	7	139	12	-0.0107943
0.01593	177	2442	7	139	12	-0.0107943
0.01595	177	2447	7	139	12	-0.0107943
0.01597	177	2448	7	139	12	-0.0107943
0.01604	177	2449	7	139	12	-0.0107943
0.01627	177	2450	7	139	12	-0.0107943
0.0166	177	2470	7	139	12	-0.0107943
0.01662	177	2511	7	139	12	-0.0107943
0.01664	177	2562	7	139	12	-0.0107943
0.01666	177	2603	7	139	12	-0.0107943
0.01668	177	2612	7	139	12	-0.0107943
0.0167	177	2619	7	139	12	-0.0107943
0.01673	177	2624	7	139	12	-0.0107943
0.01675	177	2625	7	139	12	-0.0107943
0.01736	177	2638	7	139	12	-0.0107943
0.01738	177	2668	7	139	12	-0.0107943
0.0174	177	2735	7	139	12	-0.0107943
0.01742	177	2771	7	139	12	-0.0107943
0.01744	177	2791	7	139	12	-0.0107943
0.01746	177	2795	7	139	12	-0.00880384
0.01749	177	2798	7	139	12	-0.00681343
