Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	20	18	7	8	2	0
0.00155	36	56	8	19	5	0
0.0031	60	119	12	29	7	0
0.00464	83	204	14	39	8	0.0502887
0.00466	86	222	14	40	10	-0.427478
0.00619	99	300	12	48	12	-2.77443
0.00621	104	371	12	49	14	-2.45788
0.00623	105	382	12	50	14	-1.6319
0.00774	116	464	11	55	19	0.0575153
0.00776	125	531	10	68	20	0.747895
0.00778	126	574	10	69	20	0.536122
0.00781	126	583	10	69	20	0.142045
0.00783	126	584	10	69	20	-0.815173
0.0093	135	690	10	75	23	-0.821694
0.00932	139	802	9	77	25	-0.346612
0.00934	141	842	9	79	25	-0.221982
0.00936	141	856	9	79	25	-0.307255
0.0094	141	861	9	79	25	-0.885781
0.01085	142	881	9	79	26	-1.43206
0.01087	146	979	9	81	28	-1.47729
0.01089	149	1049	9	81	30	-1.01762
0.01091	151	1131	9	82	31	-0.36501
0.01093	152	1155	8	86	32	0.0655923
0.01095	152	1163	8	86	32	0.330625
0.01097	152	1164	8	86	32	0.511235
0.011	152	1169	8	86	32	0.727495
0.01242	152	1193	8	86	32	1
0.01244	155	1292	8	89	32	0.980367
0.01246	157	1386	8	91	32	0.82411
0.01248	159	1445	9	91	32	0.672231
0.0125	159	1475	9	91	32	0.524547
0.01252	160	1478	9	92	32	0.313667
0.01254	160	1500	9	92	32	0.046182
0.01261	160	1503	9	92	32	-0.300895
0.01398	162	1517	9	93	33	-0.610063
0.014	163	1552	9	93	34	-0.77044
0.01402	165	1645	9	94	35	-0.79394
0.01404	166	1750	9	94	36	-0.600296
0.01406	168	1787	9	94	37	-0.254461
0.01408	169	1818	9	94	37	-0.000830149
0.0141	169	1832	9	94	37	0.194513
0.01413	169	1833	9	94	37	0.291487
0.01415	169	1849	9	94	37	0.291487
0.01422	169	1850	9	94	37	0.291487
0.01555	169	1854	9	94	37	0.291487
0.01557	169	1883	9	94	37	0.168142
0.01559	169	1937	9	94	37	0.044798
0.01561	169	2017	9	94	37	-0.0785465
0.01563	170	2058	9	94	38	-0.217574
0.01565	170	2132	8	94	38	-0.358457
0.01568	170	2138	8	94	38	-0.501229
0.0157	170	2173	7	94	40	-0.242486
0.01572	170	2174	7	94	40	-0.0690588
0.01576	170	2178	7	94	40	0.108873
0.01578	170	2179	7	94	40	0.341349
0.01714	170	2191	7	94	40	0.391212
0.01716	170	2216	7	94	40	0.490937
0.01718	171	2268	7	95	40	0.502841
0.0172	171	2309	7	95	40	0.514681
