Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	4	2	2	2	2	0
0.00139	6	3	3	2	2	0
0.00146	8	4	4	2	2	0
0.00168	8	5	4	2	2	0
0.00176	11	6	5	3	2	0
0.00178	13	7	6	3	2	0
0.00189	15	8	7	3	2	0
0.00192	17	9	8	3	2	0
0.00213	17	10	8	3	2	0
0.00224	18	11	8	3	3	0
0.00226	19	12	8	4	3	0.225104
0.00246	20	13	8	4	3	0.243336
0.00257	21	14	8	4	3	0.260731
0.00266	22	15	8	5	3	0.260731
0.00276	24	18	7	10	3	0.193636
0.00284	26	20	8	10	3	0.15239
0.00292	26	21	8	10	3	0.121027
0.00305	27	22	8	10	3	0.0946638
0.00309	28	23	8	10	4	0.0861818
0.00312	30	25	9	10	4	0.0804061
0.00314	32	27	9	12	4	0.0619701
0.00322	32	28	9	12	4	0.0492881
0.00324	33	29	9	12	4	0.0379998
0.00333	33	30	9	12	4	0.0278874
0.00339	34	31	9	13	4	0.0212281
0.00367	36	33	10	13	4	0.0468375
0.00377	39	35	11	14	4	0.220732
0.00379	40	38	11	14	4	0.224302
0.00389	40	41	9	18	6	0.0457599
0.004	40	42	9	18	6	0.050159
0.00402	40	44	8	21	6	0.0448181
0.00411	40	45	8	21	6	0.0455453
0.00421	42	47	9	21	6	0.0482799
0.00423	42	48	9	21	6	0.0500928
0.00427	47	52	10	24	6	0.0664696
0.00435	49	54	11	24	6	0.236695
0.0044	50	55	11	25	6	0.235454
0.00446	50	57	11	25	6	0.235994
0.00452	50	58	11	25	6	0.236516
0.00458	50	59	11	25	6	0.235664
0.00462	50	60	11	25	6	0.234858
0.00468	52	61	12	25	6	0.918975
0.00473	52	62	12	25	6	0.922224
0.00476	53	63	12	26	6	0.923412
0.00479	55	65	12	28	6	0.923402
0.00482	56	67	12	29	6	0.924519
0.0049	57	71	12	30	6	0.923754
0.00494	57	72	12	30	6	0.924823
0.005	57	73	11	30	6	0.246612
0.00502	59	77	11	32	6	0.24649
0.00509	59	78	11	32	6	0.246374
0.00513	59	79	11	32	6	0.246262
0.00517	62	81	12	33	6	0.921944
0.00523	62	82	12	33	6	0.916821
0.00527	65	86	12	36	6	0.908225
0.00537	65	87	12	36	6	0.90158
0.00544	65	88	12	36	6	0.896521
0.00546	66	89	12	37	6	0.890983
0.00552	69	93	12	40	6	0.882308
0.00557	70	95	12	40	6	0.871626
0.00566	70	97	12	40	6	0.862596
0.00568	70	102	12	40	6	0.857135
0.0057	71	104	12	40	7	0.858329
0.00578	72	107	12	41	7	0.85444
0.0058	72	108	12	41	7	0.850592
0.00587	72	109	12	41	7	0.848292
0.0059	73	110	12	42	7	0.845036
0.00592	73	113	12	42	7	0.84178
0.00602	75	118	12	43	7	0.838077
0.00604	77	121	12	44	8	0.840769
0.00608	77	122	12	44	8	0.843931
0.0061	84	139	12	51	8	0.841163
0.00612	84	142	12	51	8	0.838371
0.00614	85	148	11	51	10	0.159666
0.00616	85	149	11	51	10	0.163197
0.00618	85	150	11	51	10	0.166814
0.00622	85	153	11	51	10	0.170519
0.00624	85	159	10	51	10	0.0045243
0.00626	86	161	10	51	10	0.00894722
0.00629	89	166	10	53	10	0.0124628
0.00633	90	168	10	54	10	0.0128374
0.00636	90	172	10	54	10	0.0132133
0.00638	90	173	10	54	10	0.0169454
0.0064	90	175	10	54	10	0.0208041
0.00643	90	176	10	54	10	0.019603
0.00645	90	177	10	54	10	0.0184142
0.00647	90	179	10	54	10	0.0172377
0.00649	90	180	10	54	10	0.0160732
0.00651	90	181	10	54	10	0.0153381
0.00653	90	182	10	54	10	0.0146106
0.00655	90	184	10	54	10	0.0146463
0.00657	90	185	10	54	10	0.015476
0.00659	90	189	10	54	10	0.0167205
