Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	107	353	19	27	18	0
0.00622	111	380	19	31	18	0
0.00627	166	1160	9	125	11	0
0.01248	167	1161	9	126	11	1.00001
0.0125	169	1246	9	128	11	0.499179
0.01252	174	1779	5	150	11	0.118369
0.01259	175	1788	5	151	11	0.0738359
0.01268	178	1915	5	153	11	0.0959718
0.0127	179	2184	4	156	11	0.107244
0.01272	179	2190	4	156	11	0.161089
0.0188	180	2269	3	168	10	0.104883
0.01886	180	2271	3	168	10	0.0576285
0.01892	180	2286	3	168	10	0.019303
0.01894	182	2604	2	172	10	-0.0307685
0.01896	182	2857	2	172	10	-0.037071
0.01898	182	2897	2	172	10	-0.0412476
0.01909	182	2904	2	172	10	-0.0453756
0.01928	182	2951	2	172	10	-0.0433355
0.0193	183	3062	2	173	10	-0.0448722
0.01932	183	3070	2	173	10	-0.0443703
0.01934	183	3072	2	173	10	-0.0438699
0.02515	183	3080	2	173	10	-0.0433708
0.02527	184	3180	2	174	10	-0.0448987
0.02529	184	3191	2	174	10	-0.0464222
0.02531	184	3197	2	174	10	-0.0479412
0.02533	184	3208	2	174	10	-0.0494559
0.02537	184	3350	2	174	10	-0.0494559
0.02539	184	3385	2	174	10	-0.0494559
0.02542	184	3388	2	174	10	-0.0494559
0.02544	184	3402	2	174	10	-0.0494559
0.02547	184	3403	2	174	10	-0.0474392
0.02549	184	3404	2	174	10	-0.0454225
0.02553	184	3426	2	174	10	-0.0434058
0.02555	185	3478	2	175	10	-0.0449248
0.02557	185	3561	2	175	10	-0.0464395
0.02561	185	3579	2	175	10	-0.0479499
0.02564	185	3584	2	175	10	-0.0494559
0.02579	185	3585	2	175	10	-0.400364
0.02607	185	3590	2	175	10	-0.751271
0.0261	185	3616	2	175	10	0
