Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	50	47	3	46	2	0
0.00024	52	48	4	46	2	0
0.00112	52	49	4	46	2	0
0.00157	53	50	4	46	3	0
0.00189	55	52	5	46	3	0
0.00192	57	53	6	46	3	0
0.00201	59	54	7	46	3	0
0.00212	59	55	7	46	3	0
0.00256	61	56	8	46	3	0
0.00268	63	58	9	46	3	0.975073
0.00296	64	59	9	46	3	0.979778
0.00301	65	60	9	46	3	0.985834
0.00308	66	61	9	46	3	0.993063
0.00337	67	63	9	46	4	1.00136
0.00339	69	65	9	48	4	1.00968
0.00341	77	74	8	59	4	0.600205
0.00344	79	76	8	61	4	0.60387
0.00346	80	77	8	61	4	0.602279
0.00359	81	78	8	62	4	0.600405
0.00362	81	79	7	66	4	0.0488171
0.00374	86	84	7	71	4	0.0435374
0.00376	89	87	7	74	4	0.0373067
0.0038	90	88	7	75	4	0.0309762
0.00387	92	90	7	77	4	0.0219744
0.0039	93	92	7	78	4	0.0137439
0.00392	94	93	7	79	4	0.00716117
0.00401	94	95	6	79	6	-0.0278778
0.00403	95	96	6	80	6	-0.026748
0.00408	96	97	6	81	6	-0.0256658
0.00413	96	98	6	81	6	-0.0239359
0.0042	96	99	6	81	6	-0.0214752
0.00424	97	100	6	81	6	-0.0184538
0.00434	97	103	6	81	6	-0.0150808
0.00438	97	104	6	81	6	-0.0111348
0.00456	97	105	6	81	6	-0.00627268
0.00462	98	106	6	82	6	-0.000479272
0.00477	98	107	6	82	6	0.000408572
0.0048	98	108	6	82	6	0.0014256
0.00488	101	109	7	83	6	0.038625
0.00506	101	110	7	83	6	0.0394902
0.00513	101	111	7	83	6	0.0404931
0.00525	101	112	7	83	6	0.041491
0.00533	101	113	7	83	6	0.0424841
0.00537	104	117	7	86	6	0.0427708
0.0055	105	119	6	90	6	0.00561543
0.00554	106	121	6	91	6	0.00467024
0.00557	108	122	7	91	6	0.0382693
0.00566	108	123	7	91	6	0.0373245
0.00568	108	124	7	91	6	0.0365243
0.00574	109	126	7	92	6	0.0339574
0.00581	110	127	7	92	6	0.0315404
0.00588	110	129	7	92	6	0.0292687
0.0059	111	131	7	93	6	0.0268045
0.00592	111	132	7	93	6	0.024712
0.006	111	133	7	93	6	0.0231612
0.00604	112	135	7	93	7	0.0248059
0.0061	124	153	6	108	7	-0.0128838
0.00612	124	156	6	108	7	-0.0163628
0.00614	125	157	6	108	8	-0.0171912
0.00621	126	160	6	109	8	-0.0181106
0.00624	128	164	6	110	8	-0.0192269
0.00626	130	167	7	110	8	0.0161224
0.0063	130	168	7	110	8	0.0152222
0.00634	131	172	7	111	8	0.0141207
0.00636	131	173	7	111	8	0.0129937
0.00643	131	175	7	111	8	0.0106759
0.00648	131	176	6	111	10	-0.0213077
0.00655	131	178	6	111	10	-0.0162373
0.00657	131	181	6	111	10	-0.0122832
0.00659	131	183	6	111	10	-0.0078984
0.00661	134	186	6	113	10	-0.0035858
0.00664	134	187	6	113	10	0.000899483
0.00667	134	188	6	113	10	0.00556803
0.00669	134	191	6	113	10	0.0105586
0.00675	136	196	6	115	10	0.0153538
0.00679	145	224	4	131	10	0.0153132
0.00681	148	230	3	136	10	0.0129081
0.00683	148	232	3	136	10	0.0106069
0.00685	148	233	2	138	10	0.00810932
0.00689	148	235	2	138	10	0.0057201
0.00691	148	236	2	138	10	0.00361192
0.00699	148	237	2	138	10	0.00167472
0.00701	148	238	2	138	10	-0.000189148
0.00705	148	239	2	138	10	-0.00198378
0.00712	149	242	2	139	10	-0.00371965
0.00715	149	245	2	139	10	-0.0041724
0.00717	149	247	2	139	10	-0.00423566
0.00719	150	249	2	140	10	-0.00412382
0.00722	150	250	2	140	10	-0.0038587
0.00724	150	251	2	140	10	-0.00342704
0.00726	151	255	2	141	10	-0.00290708
0.0073	151	256	2	141	10	-0.00238936
0.00732	151	257	2	141	10	-0.00179075
0.00735	151	259	2	141	10	-0.0011947
0.00738	151	260	2	141	10	-0.000522683
0.0074	151	262	2	141	10	0.000230121
0.00745	155	271	2	145	10	0.000581677
0.00747	155	274	2	145	10	0.00109119
0.00749	157	276	2	147	10	0.00143921
0.00751	160	283	2	150	10	0.00130496
0.00753	160	284	2	150	10	0.00125019
0.00756	161	287	2	151	10	0.00103897
0.0076	161	288	2	151	10	0.000830643
0.00763	161	289	2	151	10	0.000625146
0.00765	162	292	2	152	10	0.000269102
0.00767	165	297	2	155	10	-0.000536348
0.00771	166	301	2	156	10	-0.00118623
0.00774	168	303	2	158	10	-0.00212272
0.00778	168	308	2	158	10	-0.00290272
0.0078	168	315	2	158	10	-0.00338755
0.00782	168	319	2	158	10	-0.00386736
0.00789	168	322	2	158	10	-0.00419908
0.00792	168	325	2	158	10	-0.00452783
0.00794	168	328	2	158	10	-0.00485364
0.00796	168	329	2	158	10	-0.00510953
0.00798	168	330	2	158	10	-0.00516311
0.008	168	332	2	158	10	-0.00514969
0.00802	168	335	2	158	10	-0.0050026
0.00805	169	338	2	159	10	-0.004996
0.00812	169	340	2	159	10	-0.0049894
0.00814	170	345	2	160	10	-0.00512294
0.00816	170	348	2	160	10	-0.00525615
0.00822	170	349	2	160	10	-0.00538902
0.00824	170	352	2	160	10	-0.00552156
0.00826	170	355	2	160	10	-0.00565376
0.00828	170	357	2	160	10	-0.00578563
0.0083	170	358	2	160	10	-0.00591717
0.00832	170	359	2	160	10	-0.00604839
0.00834	170	362	2	160	10	-0.0060412
0.00836	170	365	2	160	10	-0.00603403
0.00843	170	367	2	160	10	-0.0059614
0.00849	170	370	2	160	10	-0.00581616
0.00851	170	373	2	160	10	-0.00567091
0.00853	170	378	2	160	10	-0.00552567
0.00857	170	379	2	160	10	-0.00538042
0.0086	170	382	2	160	10	-0.00523518
0.00862	170	383	2	160	10	-0.00508993
0.00864	171	384	2	161	10	-0.00508336
0.00866	171	387	2	161	10	-0.00500425
0.00868	171	388	2	161	10	-0.00492525
0.00871	172	392	2	162	10	-0.00498473
0.00873	172	396	2	162	10	-0.00504406
0.00879	172	398	2	162	10	-0.00510325
0.00881	172	401	2	162	10	-0.00516228
0.00883	172	402	2	162	10	-0.00522118
0.00885	172	407	2	162	10	-0.00527992
0.00887	172	409	2	162	10	-0.00526666
0.00889	173	413	2	163	10	-0.0053252
0.00892	173	414	2	163	10	-0.00531192
0.00895	173	417	2	163	10	-0.00529867
0.00897	173	418	2	163	10	-0.00514896
0.00899	173	419	2	163	10	-0.00499943
0.00901	173	422	2	163	10	-0.00485009
0.00904	173	423	2	163	10	-0.00470093
0.00906	173	425	2	163	10	-0.00455195
0.00908	174	430	2	164	10	-0.00453969
0.00911	174	431	2	164	10	-0.00445627
0.00915	175	435	2	165	10	-0.00444415
0.00917	175	444	2	165	10	-0.00443207
0.00919	176	448	2	166	10	-0.00455579
0.00921	176	450	2	166	10	-0.00467905
0.00924	176	453	2	166	10	-0.00480187
0.00926	176	456	2	166	10	-0.00492424
0.00928	176	458	2	166	10	-0.00504617
0.0093	176	460	2	166	10	-0.00516765
0.00932	177	464	2	167	10	-0.00535882
0.00934	177	469	2	167	10	-0.00554929
