Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	25	22	7	11	3	0
0.00058	47	60	9	21	6	0
0.0006	47	62	9	21	6	0
0.00114	68	142	9	36	8	0
0.00118	68	147	9	36	8	0.685174
0.00171	87	252	10	45	13	0.968084
0.00176	87	259	10	45	13	0.963403
0.00179	88	260	10	45	13	0.957787
0.00227	100	391	9	51	19	0.675048
0.00229	101	393	9	52	19	0.679386
0.00234	101	402	9	52	19	0.678185
0.00279	102	403	9	52	20	0.679033
0.00284	110	538	7	58	26	-0.0223642
0.00292	110	546	7	58	26	-0.0198781
0.00295	111	548	7	58	27	-0.0152632
0.00341	118	708	6	65	30	-0.015059
0.00351	118	711	6	65	30	-0.00876979
0.00354	118	714	6	65	30	-0.00667429
0.00358	118	716	6	65	30	-0.00455396
0.0037	118	720	6	65	30	-0.0032591
0.00397	128	885	7	71	30	-0.00138698
0.00399	129	895	7	71	31	-0.00232656
0.00409	129	899	7	71	31	-0.00324554
0.00447	129	900	7	71	31	-0.0041446
0.00454	133	1044	7	74	32	-0.00547414
0.00456	133	1054	7	74	32	-0.00463134
0.00463	133	1056	7	74	32	-0.00448092
0.00467	133	1061	7	74	32	-0.00433108
0.00472	133	1066	7	74	32	-0.00418182
0.00511	134	1208	7	75	32	-0.00446555
0.00513	134	1226	7	75	32	-0.00474775
0.00526	134	1229	7	75	32	-0.00502844
0.00528	134	1230	7	75	32	-0.00530763
0.00531	134	1233	7	75	32	-0.00603644
0.00555	134	1241	7	75	32	-0.00648755
0.00557	134	1242	7	75	32	-0.00693866
0.00559	134	1243	7	75	32	-0.00738977
0.00568	139	1369	8	76	33	0.0628607
0.0057	139	1379	8	76	33	0.064104
0.00572	139	1382	8	76	33	0.065356
0.00585	139	1383	8	76	33	0.0666168
0.0059	139	1386	8	76	33	0.0678865
0.00625	141	1523	6	81	34	-0.0072593
0.00627	141	1536	6	81	34	0.0934138
0.00629	141	1538	6	81	34	0.192728
0.00643	141	1542	6	81	34	0.291808
0.00648	141	1546	6	81	34	0.389568
0.0065	141	1553	5	115	10	0.17159
0.00682	141	1667	5	115	10	0.0855737
0.00684	142	1678	5	116	10	0.0387846
0.00686	142	1684	5	116	10	0.00975023
0.00702	142	1686	5	116	10	-0.0100236
0.00704	142	1687	5	116	10	-0.0102036
0.00709	142	1689	5	116	10	-0.010383
0.00717	142	1691	5	116	10	-0.010383
0.00719	142	1692	5	116	10	-0.0101591
0.00738	142	1725	5	116	10	-0.00993531
0.0074	143	1812	5	116	10	-0.00971147
0.00742	143	1823	5	116	10	-0.00948764
0.00744	144	1826	5	117	10	-0.00944449
0.00761	144	1828	5	117	10	-0.00940148
0.00768	144	1830	5	117	10	-0.00935863
0.0077	144	1831	5	117	10	-0.00931592
0.00796	146	1925	5	118	10	-0.00945249
0.00798	146	1949	5	118	10	-0.00940985
0.008	146	1951	5	118	10	-0.00848418
0.00828	146	1953	5	118	10	-0.00756165
0.00834	147	1955	5	119	10	-0.00704399
0.0084	147	1956	5	119	10	-0.00634787
0.00853	153	2026	5	123	10	-0.00725152
0.00855	153	2053	5	123	10	-0.00814015
0.00857	153	2056	5	123	10	-0.00880027
0.00887	153	2059	5	123	10	-0.00927809
0.00896	153	2060	5	123	10	-0.00974969
0.00898	153	2061	5	123	10	-0.00953859
0.0091	154	2111	5	124	10	-0.00970856
0.00912	154	2150	5	124	10	-0.00987799
0.00914	154	2154	5	124	10	-0.0100469
0.00916	154	2159	5	124	10	-0.0102152
0.00927	154	2161	5	124	10	-0.010383
0.00929	154	2162	5	124	10	-0.010383
0.00947	154	2163	5	124	10	-0.010383
0.00967	154	2206	5	124	10	-0.010383
0.00969	154	2248	5	124	10	-0.010383
0.00971	154	2250	5	124	10	-0.010383
0.00974	154	2252	5	124	10	-0.010383
0.00996	154	2253	5	124	10	-0.010383
0.01007	154	2254	5	124	10	-0.0101736
0.01021	154	2257	5	124	10	-0.00996419
0.01024	154	2282	5	124	10	-0.00975479
0.01026	154	2331	5	124	10	-0.0095454
0.01028	155	2341	5	125	10	-0.00762341
0.01031	155	2343	5	125	10	-0.0057076
0.01065	155	2344	5	125	10	-0.00379794
0.01078	155	2346	5	125	10	-0.00189441
0.01082	155	2383	4	135	10	-0.00385811
0.01084	156	2432	4	135	10	-0.00556978
0.01086	156	2437	4	135	10	-0.00722918
0.01088	156	2439	4	135	10	-0.00883868
0.01114	156	2440	4	135	10	-0.0104005
0.01124	156	2441	4	135	10	-0.0104005
0.01139	156	2462	4	135	10	-0.0104005
0.01141	156	2485	4	135	10	-0.0104005
0.01143	156	2489	4	135	10	-0.0104005
0.01145	156	2490	4	135	10	-0.00982348
0.01169	156	2491	4	135	10	-0.00924648
0.01185	156	2492	4	135	10	-0.00866948
0.01196	156	2505	4	135	10	-0.00809248
0.01198	156	2533	3	138	10	-0.00856334
0.012	156	2545	3	138	10	-0.00902897
0.01202	156	2547	3	138	10	-0.00949052
0.01204	156	2551	3	138	10	-0.00994804
0.01245	156	2552	3	138	10	-0.0104016
0.01254	156	2564	3	138	10	-0.0104016
0.01256	156	2589	3	138	10	-0.0104016
0.01258	156	2605	3	138	10	-0.0104016
0.0126	156	2610	3	138	10	-0.0102134
0.01294	156	2611	3	138	10	-0.0100253
0.01305	156	2613	3	138	10	-0.00983712
0.01312	156	2622	3	138	10	-0.00964896
0.01314	157	2647	3	139	10	-0.00980036
0.01316	157	2654	3	139	10	-0.00995131
0.01319	157	2655	3	139	10	-0.0101018
0.01321	157	2656	3	139	10	-0.0102519
0.0135	157	2658	3	139	10	-0.0102148
0.01355	157	2659	3	139	10	-0.010028
0.0137	158	2674	3	139	10	-0.00815999
0.01372	158	2687	3	139	10	-0.006292
0.01374	159	2693	3	140	10	-0.00476835
0.01376	159	2695	3	140	10	-0.00324908
0.01427	159	2705	2	149	10	-0.00481934
0.01429	159	2722	2	149	10	-0.00634573
0.01431	159	2738	2	149	10	-0.00783014
0.01433	159	2741	2	149	10	-0.00913161
0.01435	159	2742	2	149	10	-0.0104016
0.01437	159	2743	2	149	10	-0.0104016
0.01443	159	2744	2	149	10	-0.0104016
0.01485	159	2757	2	149	10	-0.0104016
0.01487	159	2767	2	149	10	-0.0102274
0.01489	159	2779	2	149	10	-0.0100531
0.01491	159	2781	2	149	10	-0.00987886
0.01493	159	2783	2	149	10	-0.00970459
0.01543	160	2791	2	150	10	-0.00967072
0.01545	160	2798	2	150	10	-0.00963694
0.01547	160	2813	2	150	10	-0.00960325
0.01549	160	2816	2	150	10	-0.00956965
0.01601	161	2825	2	151	10	-0.00984846
0.01603	161	2835	2	151	10	-0.00998731
0.01605	161	2846	2	151	10	0.243146
0.01607	161	2848	2	151	10	0.495607
0.01654	161	2849	2	151	10	0.7474
0.01658	161	2853	2	151	10	1
0.0166	162	2858	1	162	0	0.264006
0.01662	162	2873	1	162	0	0.113539
0.01664	162	2883	1	162	0	0.0487114
0.01667	162	2884	1	162	0	0.012607
0.01711	162	2887	1	162	0	-0.0104016
0.01714	162	2888	1	162	0	-0.0104016
0.01716	162	2892	1	162	0	-0.0104016
0.01718	162	2904	1	162	0	-0.0104016
0.0172	162	2918	1	162	0	-0.0104016
0.01722	162	2929	1	162	0	-0.0104016
0.01724	162	2933	1	162	0	-0.0102414
0.01726	162	2934	1	162	0	-0.0100811
0.01774	162	2937	1	162	0	-0.00992081
0.01776	162	2942	1	162	0	-0.00976053
0.01778	163	2956	1	163	0	-0.00988939
0.0178	163	2965	1	163	0	-0.0100179
0.01782	163	2967	1	163	0	-0.0101461
0.01787	163	2968	1	163	0	-0.0101146
0.01792	163	2969	1	163	0	-0.0100831
0.01832	163	2970	1	163	0	-0.00992376
0.01834	163	2976	1	163	0	-0.00976447
0.01836	164	2988	1	164	0	-0.00989253
0.01838	164	3004	1	164	0	-0.0100203
0.0184	164	3007	1	164	0	-0.0101477
0.01842	164	3008	1	164	0	-0.0102748
0.01845	164	3009	1	164	0	-0.0104016
0.01847	164	3010	1	164	0	-0.0104016
0.01891	164	3014	1	164	0	-0.0104016
0.01893	164	3024	1	164	0	-0.0104016
0.01895	164	3041	1	164	0	-0.0104016
0.01897	164	3052	1	164	0	-0.0104016
0.01899	164	3056	1	164	0	-0.0104016
0.0191	164	3057	1	164	0	-0.0104016
0.01948	164	3061	1	164	0	-0.0104016
0.0195	164	3073	1	164	0	-0.0104016
0.01952	164	3086	1	164	0	-0.0104016
0.01954	164	3101	1	164	0	-0.0104016
0.01956	164	3115	1	164	0	-0.0104016
0.01958	164	3116	1	164	0	-0.0104016
0.01961	164	3117	1	164	0	-0.0104016
0.01966	164	3118	1	164	0	-0.0104016
0.01969	164	3119	1	164	0	-0.0104016
0.02006	164	3121	1	164	0	-0.0104016
0.02008	164	3129	1	164	0	-0.0104016
0.0201	164	3138	1	164	0	-0.0104016
0.02012	164	3148	1	164	0	-0.0102433
0.02014	164	3155	1	164	0	-0.010085
0.02016	164	3157	1	164	0	-0.00992668
0.02059	164	3159	1	164	0	-0.00976835
0.02066	165	3166	1	165	0	-0.00989563
0.02068	165	3172	1	165	0	-0.0100226
0.0207	165	3193	1	165	0	-0.0101493
0.02072	165	3199	1	165	0	-0.0102756
0.02074	165	3208	1	165	0	-0.0104016
0.02077	165	3209	1	165	0	-0.0104016
0.02082	165	3210	1	165	0	-0.0104016
0.02091	165	3211	1	165	0	-0.0104016
0.02093	165	3212	1	165	0	-0.0104016
0.02125	165	3222	1	165	0	-0.0104016
0.02127	165	3239	1	165	0	-0.0104016
0.02129	165	3247	1	165	0	-0.0104016
0.02131	165	3258	1	165	0	-0.0104016
0.02133	165	3262	1	165	0	-0.0104016
0.02135	165	3265	1	165	0	-0.0104016
0.02171	165	3266	1	165	0	-0.0104016
0.02182	165	3270	1	165	0	-0.0104016
0.02184	165	3277	1	165	0	-0.0104016
0.02186	165	3287	1	165	0	-0.0104016
0.02188	165	3302	1	165	0	-0.0104016
0.0219	165	3310	1	165	0	-0.0104016
0.02192	165	3315	1	165	0	-0.0104016
0.02194	165	3318	1	165	0	-0.0104016
0.02197	165	3319	1	165	0	-0.0104016
0.0221	165	3320	1	165	0	-0.0104016
0.0224	165	3323	1	165	0	-0.0104016
0.02242	165	3333	1	165	0	-0.0104016
0.02244	165	3341	1	165	0	-0.0104016
0.02246	165	3356	1	165	0	-0.0104016
0.02248	165	3363	1	165	0	-0.0104016
0.0225	165	3369	1	165	0	-0.0104016
0.02252	165	3372	1	165	0	-0.0104016
0.02255	165	3374	1	165	0	-0.0104016
0.02268	165	3375	1	165	0	-0.0104016
0.02271	165	3377	1	165	0	-0.0104016
0.02274	165	3381	1	165	0	-0.0102443
0.02298	165	3382	1	165	0	-0.0100869
0.023	165	3390	1	165	0	-0.00992955
0.02302	165	3407	1	165	0	-0.00977219
0.02304	166	3429	1	166	0	-0.00989869
0.02306	166	3438	1	166	0	-0.0100249
0.02308	166	3441	1	166	0	-0.0101508
0.0231	166	3444	1	166	0	-0.0102764
0.02312	166	3445	1	166	0	-0.0104016
0.02334	166	3450	1	166	0	-0.0104016
0.02338	166	3452	1	166	0	-0.0102452
0.02344	166	3454	1	166	0	-0.0100888
0.02355	166	3455	1	166	0	-0.0099324
0.02358	166	3457	1	166	0	-0.00977598
0.0236	167	3463	1	167	0	-0.00990172
0.02362	167	3475	1	167	0	-0.0100271
0.02364	167	3488	1	167	0	-0.0101523
0.02366	167	3498	1	167	0	-0.0102771
0.02368	167	3503	1	167	0	-0.0104016
0.0237	167	3505	1	167	0	-0.0104016
0.02393	167	3507	1	167	0	-0.0104016
0.02396	167	3509	1	167	0	-0.0104016
0.02415	167	3510	1	167	0	-0.0104016
0.02417	167	3517	1	167	0	-0.0104016
0.02419	167	3525	1	167	0	-0.0104016
0.02421	167	3550	1	167	0	-0.0104016
0.02423	167	3568	1	167	0	-0.0104016
0.02425	167	3576	1	167	0	-0.0104016
0.02427	167	3581	1	167	0	-0.0104016
0.02431	167	3584	1	167	0	-0.0104016
0.02434	167	3587	1	167	0	-0.0104016
0.02437	167	3592	1	167	0	-0.0104016
0.02439	167	3594	1	167	0	-0.0104016
0.02442	167	3595	1	167	0	-0.0104016
0.02454	167	3597	1	167	0	-0.0104016
0.02456	167	3600	1	167	0	-0.0104016
0.02476	167	3606	1	167	0	-0.0104016
0.02478	167	3618	1	167	0	-0.0104016
0.0248	167	3634	1	167	0	-0.0104016
0.02482	167	3653	1	167	0	-0.0104016
0.02484	167	3662	1	167	0	-0.0104016
0.02486	167	3665	1	167	0	-0.0104016
0.02488	167	3666	1	167	0	-0.0104016
0.0249	167	3668	1	167	0	-0.0104016
0.02496	167	3669	1	167	0	-0.0104016
0.02498	167	3670	1	167	0	-0.0104016
0.02516	167	3672	1	167	0	-0.0104016
0.02518	167	3675	1	167	0	-0.0104016
0.0252	167	3677	1	167	0	-0.0104016
0.02534	167	3680	1	167	0	-0.0104016
0.02536	167	3694	1	167	0	-0.0104016
0.02538	167	3708	1	167	0	-0.0104016
0.0254	167	3729	1	167	0	-0.0104016
0.02542	167	3754	1	167	0	-0.0104016
0.02544	167	3763	1	167	0	-0.0104016
0.02546	167	3772	1	167	0	-0.0104016
0.02548	167	3774	1	167	0	-0.0104016
