Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	18	13	7	6	2	0
0.00155	31	49	6	18	5	0
0.00309	47	82	11	22	5	0
0.00311	56	109	11	27	7	1.0017
0.00464	77	181	14	38	7	1.46688
0.00466	79	199	14	39	7	1.10948
0.00619	94	270	12	47	9	0.0272795
0.00621	99	332	12	48	10	-0.0573277
0.00623	100	342	12	49	10	-0.00254722
0.00774	111	421	12	55	11	0.0455168
0.00776	122	484	11	68	14	0.088962
0.00778	123	527	11	69	14	-0.135467
0.00781	123	538	11	69	14	-0.348316
0.00929	126	565	11	72	14	-0.608475
0.00931	135	679	9	76	22	-0.509045
0.00933	135	738	9	76	22	-0.384228
0.00935	138	769	9	78	23	-0.242382
0.00937	138	772	9	78	23	-0.0734117
0.0094	138	778	9	78	23	-0.152455
0.01085	139	799	9	78	24	-0.198018
0.01087	143	888	9	80	26	-0.162018
0.01089	145	954	9	80	27	-0.0815404
0.01091	147	1030	9	81	28	0.0326537
0.01094	147	1058	8	85	28	0.070251
0.01097	147	1059	8	85	28	0.0535222
0.011	147	1063	8	85	28	0.0323025
0.01242	147	1091	8	85	28	-0.0230523
0.01244	152	1193	8	88	30	-0.0126935
0.01246	154	1288	8	90	30	-0.0216785
0.01248	157	1343	9	90	31	0.00878747
0.0125	157	1371	9	90	31	0.0399379
0.01252	158	1373	9	91	31	0.0472698
0.01254	158	1398	9	91	31	0.0234429
0.01261	158	1402	9	91	31	-0.00318943
0.01398	159	1409	9	92	31	-0.0629447
0.014	161	1446	9	92	33	-0.043096
0.01402	163	1532	9	94	33	-0.0482302
0.01404	164	1623	9	94	34	-0.0178984
0.01406	165	1660	9	94	34	0.01937
0.01408	166	1688	9	94	34	0.0237099
0.0141	166	1701	9	94	34	0.0395519
0.01413	166	1703	9	94	34	0.0395519
0.01415	166	1723	9	94	34	0.0395519
0.01422	166	1724	9	94	34	0.0395519
0.01555	166	1730	9	94	34	0.0395519
0.01557	166	1765	9	94	34	0.000533583
0.01559	166	1823	9	94	34	-0.0384848
0.01561	166	1896	9	94	34	-0.0775031
0.01563	168	1942	9	94	36	-0.0494758
0.01565	168	2012	8	94	36	-0.0206509
0.01568	168	2018	8	94	36	0.00901269
0.0157	168	2052	8	94	36	0.0395488
0.01572	168	2053	8	94	36	0.0395488
0.01576	168	2056	8	94	36	0.0395488
0.01578	168	2060	8	94	36	0.0278365
0.01714	168	2076	8	94	36	0.0161243
0.01716	168	2102	8	94	36	-0.0241074
0.01718	170	2158	8	95	37	-0.0441917
0.0172	170	2200	8	95	37	-0.064445
0.01722	171	2280	7	96	39	-0.0350956
