Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	124	560	16	56	19	0
0.00533	128	626	12	65	23	0
0.00536	152	1181	9	79	34	0
0.00538	156	1488	5	100	36	-0.0722453
0.01069	159	1578	5	102	37	-0.0725539
0.01072	166	2079	6	104	38	-0.0742825
0.01074	166	2082	6	104	38	-0.0849866
0.0108	168	2351	6	104	40	-0.0806985
0.01082	168	2352	6	104	40	-0.0782509
0.0109	168	2385	6	104	40	-0.0776432
0.01092	172	2413	7	106	40	-0.0792134
0.01094	173	2418	7	106	41	-0.0804999
0.01096	174	2419	7	106	42	-0.0790915
0.01608	174	2461	7	106	42	-0.0770511
0.0161	174	2494	7	106	42	-0.0740104
0.01613	174	2495	6	106	42	-0.0721825
0.01615	175	2591	6	107	42	-0.0707896
0.01617	177	2895	7	107	42	-0.0694016
0.01624	177	2939	7	107	42	-0.0680218
0.01626	178	2993	6	110	42	-0.063793
0.01628	178	3006	6	110	42	-0.0591509
0.0163	178	3013	6	110	42	-0.0545726
0.01635	178	3100	5	120	42	-0.0608539
0.01663	178	3103	5	120	42	-0.0654439
0.01665	178	3104	5	120	42	-0.0698386
0.01667	178	3108	5	120	42	0.173655
0.01672	178	3110	5	120	42	0.421359
0.02151	178	3112	5	120	42	0.669064
0.02156	179	3191	4	163	12	0.213452
0.02165	179	3223	4	163	12	0.0557623
0.02167	179	3236	4	163	12	-0.0238483
0.02169	179	3288	4	163	12	-0.0720263
0.02171	180	3442	4	164	12	-0.0719283
0.02173	181	3493	4	165	12	-0.0725392
0.02195	181	3494	4	165	12	-0.0731464
0.02197	181	3513	4	165	12	-0.0737499
0.02199	181	3532	4	165	12	-0.0740502
0.02201	181	3548	4	165	12	-0.0740502
0.02204	181	3549	4	165	12	-0.0740502
0.02206	181	3567	4	165	12	-0.0740502
0.02208	181	3569	4	165	12	-0.0740502
0.02272	181	3571	4	165	12	-0.0728506
0.02701	181	3572	4	165	12	-0.0716509
0.02712	181	3595	4	165	12	-0.0704513
0.02714	182	3633	3	168	12	-0.0713632
0.02716	182	3636	3	168	12	-0.072267
0.02718	182	3641	3	168	12	-0.0731626
0.0272	182	3642	3	168	12	-0.0740503
0.02724	182	3659	3	168	12	-0.0740503
0.02726	182	3682	3	168	12	-0.0736575
0.02728	182	3690	3	168	12	-0.0732648
0.0273	182	3691	3	168	12	-0.072872
0.02737	183	3746	3	169	12	-0.0731679
0.02739	183	3751	3	169	12	0.285616
0.02741	183	3769	3	169	12	0.643337
0.02743	183	3779	3	169	12	1
0.02745	183	3787	2	181	2	0.267785
0.02749	183	3792	2	181	2	0.0705828
0.02751	183	3794	2	181	2	-0.0206222
0.02754	183	3795	2	181	2	-0.0733212
0.02759	183	3796	2	181	2	-0.0729566
0.02778	184	3808	2	182	2	-0.0732312
0.02785	184	3814	2	182	2	-0.139668
0.02788	184	3818	2	182	2	-0.205922
0.02792	184	3819	2	182	2	0
