Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	27	24	9	11	2	0
0.00129	52	66	11	28	3	0
0.00258	77	121	11	44	8	0
0.00386	95	238	8	65	9	0.79331
0.00388	99	270	7	72	9	0.726787
0.00514	106	376	6	80	9	1
0.00516	115	473	5	89	9	0.578352
0.00518	115	479	5	89	9	0.395491
0.00643	126	581	7	96	9	0.164774
0.00645	137	758	7	105	10	0.0759006
0.00647	137	765	7	105	10	0.15773
0.00649	137	766	7	105	10	0.245902
0.00772	140	917	7	108	10	0.340616
0.00774	151	1095	7	119	10	0.249112
0.00776	153	1128	7	120	10	0.0402543
0.00778	153	1132	7	120	10	-0.142072
0.00901	153	1193	7	120	10	-0.291219
0.00903	160	1450	5	128	12	-0.205821
0.00905	162	1542	5	130	12	-0.126405
0.00907	163	1552	5	131	12	-0.0548352
0.00909	163	1556	5	131	12	0.0344466
0.01031	164	1590	5	132	12	0.0340151
0.01033	164	1803	5	132	12	0.0442809
0.01035	166	1861	5	134	12	0.0352214
0.01037	167	1914	5	135	12	0.027897
0.0104	167	1923	5	135	12	0.0327591
0.01161	167	1974	5	135	12	0.037567
0.01163	169	2132	5	137	12	0.028762
0.01165	170	2249	5	138	12	0.0133113
0.01167	170	2277	5	138	12	-0.00197012
0.01169	170	2299	5	138	12	-0.0170852
0.01171	170	2302	5	138	12	-0.022087
0.01173	170	2303	5	138	12	-0.022087
0.01291	170	2323	5	138	12	-0.022087
0.01293	170	2441	5	138	12	-0.022087
0.01295	170	2568	5	138	12	-0.022087
0.01297	170	2635	5	138	12	-0.022087
0.01299	170	2656	5	138	12	-0.022087
0.01302	170	2667	5	138	12	-0.01543
0.01304	170	2668	5	138	12	-0.00877294
0.01422	170	2681	5	138	12	-0.0021159
0.01424	171	2777	5	139	12	-0.00713577
0.01426	171	2867	5	139	12	-0.0121375
0.01428	171	2942	5	139	12	-0.0171212
0.0143	171	2967	5	139	12	-0.022087
0.01432	171	2980	5	139	12	-0.022087
0.01435	172	2984	5	139	12	-0.022087
0.01437	172	2985	5	139	12	-0.022087
0.01442	172	2986	5	139	12	-0.022087
0.01553	172	2998	5	139	12	-0.022087
0.01555	172	3063	5	139	12	-0.022087
0.01557	175	3149	6	139	12	-0.0220867
0.01559	175	3178	6	139	12	-0.0154775
0.01561	175	3216	6	139	12	-0.00225923
0.01563	175	3223	6	139	12	0.0109591
0.01565	176	3231	6	140	12	0.0125491
0.01569	177	3234	6	141	12	0.00256462
0.01571	177	3236	6	141	12	-0.00734863
0.01685	177	3250	6	141	12	-0.0171915
0.01687	177	3298	6	141	12	-0.0220867
0.01689	177	3350	6	141	12	-0.0220867
0.01691	177	3387	6	141	12	-0.0220867
0.01693	177	3403	6	141	12	-0.0220867
0.01695	177	3416	6	141	12	-0.0220867
0.01697	177	3420	6	141	12	-0.0220867
0.01699	177	3422	6	141	12	-0.0220867
0.01701	177	3424	6	141	12	-0.0220867
0.01708	177	3425	6	141	12	-0.0220867
0.01816	177	3430	6	141	12	-0.0220867
0.01818	177	3446	6	141	12	-0.0220867
0.0182	177	3490	6	141	12	-0.0220867
0.01822	177	3520	6	141	12	-0.0220867
0.01824	177	3546	6	141	12	-0.0220867
0.01826	177	3552	6	141	12	-0.0220867
0.01829	177	3561	6	141	12	-0.0220867
0.01832	177	3562	6	141	12	-0.0220867
0.01834	177	3564	6	141	12	-0.0220867
0.01836	177	3566	6	141	12	-0.0220867
0.01949	177	3575	6	141	12	-0.0220867
0.01951	177	3605	6	141	12	-0.0220867
0.01953	178	3620	6	141	12	-0.0220867
0.01955	178	3652	6	141	12	-0.0220867
0.01957	180	3666	7	141	12	-0.0220745
0.01959	180	3676	7	141	12	-0.0220745
0.01962	180	3678	7	141	12	-0.0220745
0.01964	180	3681	7	141	12	-0.0220745
0.01966	180	3682	7	141	12	-0.0220745
0.0197	180	3683	7	141	12	-0.0220745
0.0208	180	3686	7	141	12	-0.0220745
0.02082	180	3702	7	141	12	-0.0220745
0.02084	180	3721	7	141	12	-0.0220745
0.02086	180	3739	7	141	12	-0.0220745
0.02088	180	3753	7	141	12	-0.0220745
0.0209	180	3779	7	141	12	-0.0220745
0.02094	180	3783	7	141	12	-0.0220745
0.02096	180	3786	7	141	12	-0.0220745
0.02101	180	3787	7	141	12	-0.0220745
0.0221	180	3788	7	141	12	-0.0220745
0.02212	180	3796	7	141	12	-0.0220745
0.02214	180	3798	7	141	12	-0.0220745
0.02216	180	3807	7	141	12	-0.0220745
0.02218	180	3820	7	141	12	-0.0220745
0.0222	180	3838	7	141	12	-0.0220745
0.02222	180	3846	7	141	12	-0.0220745
0.02224	180	3856	7	141	12	-0.0220745
0.02226	180	3860	7	141	12	-0.0220745
0.02228	180	3862	7	141	12	-0.0220745
0.02231	180	3863	7	141	12	-0.0220745
0.02236	180	3865	7	141	12	-0.0220745
0.02239	180	3866	7	141	12	-0.0220745
0.02347	180	3874	7	141	12	-0.0220745
0.02349	180	3882	7	141	12	-0.00904368
0.02351	180	3891	7	141	12	0.00398713
0.02354	180	3902	7	141	12	0.0886874
0.02356	180	3916	6	143	12	0.149961
0.02358	180	3919	6	143	12	0.210816
0.0236	180	3922	5	154	12	0.143938
0.02362	180	3924	5	154	12	0.0799876
0.02367	180	3925	5	154	12	0.0280223
0.02383	180	3926	5	154	12	-0.022087
0.02479	180	3930	5	154	12	-0.022087
0.02481	180	3933	5	154	12	-0.022087
0.02483	180	3942	5	154	12	-0.022087
0.02485	180	3948	5	154	12	-0.022087
0.02487	180	3959	5	154	12	-0.022087
0.02489	180	3961	5	154	12	-0.022087
0.02491	180	3965	5	154	12	-0.022087
0.02493	180	3971	5	154	12	-0.022087
0.02497	180	3973	5	154	12	-0.022087
0.02611	180	3974	5	154	12	-0.022087
0.02614	180	3977	5	154	12	-0.022087
0.02616	180	3983	5	154	12	-0.022087
0.02618	180	3992	5	154	12	-0.022087
0.0262	180	3997	5	154	12	-0.022087
0.02622	180	4000	5	154	12	-0.022087
0.02624	180	4005	5	154	12	-0.022087
0.02627	180	4012	5	154	12	-0.0161216
0.02629	180	4015	5	154	12	-0.0101562
0.02631	180	4016	5	154	12	-0.00419082
0.02636	181	4019	5	155	12	-0.00868663
0.02746	181	4020	5	155	12	-0.0131679
0.02749	181	4023	5	155	12	-0.0176347
0.02751	181	4025	5	155	12	-0.022087
0.02753	181	4029	5	155	12	-0.022087
0.02755	181	4036	5	155	12	-0.022087
0.02757	181	4041	5	155	12	-0.022087
0.0276	181	4042	5	155	12	-0.022087
0.02762	181	4046	5	155	12	-0.022087
0.02764	181	4047	5	155	12	-0.0102332
0.02884	181	4048	5	155	12	0.00162063
0.02888	181	4049	5	155	12	0.0134745
0.0289	181	4056	4	157	12	0.00449832
0.02892	181	4059	4	157	12	-0.928981
0.02894	181	4061	4	157	12	-1.8565
0.02899	181	4063	4	157	12	0
