Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	116	441	14	60	19	0
0.00622	121	476	12	72	19	0
0.00627	169	1319	7	141	11	0
0.01248	170	1321	7	142	11	1.00001
0.0125	174	1401	7	146	11	0.454592
0.01252	176	1942	3	156	11	0.0754427
0.01259	177	1952	3	157	11	0.0362478
0.01268	179	2087	3	158	11	0.0921592
0.0127	179	2363	3	158	11	0.155835
0.01272	179	2366	3	158	11	0.244658
0.0188	181	2424	2	171	10	0.165041
0.01886	181	2431	2	171	10	0.0980328
0.01892	181	2446	2	171	10	0.0366097
0.01894	182	2743	2	172	10	-0.02497
0.01896	183	2959	2	173	10	-0.0293228
0.01898	183	2997	2	173	10	-0.0336503
0.01909	183	3004	2	173	10	-0.0379528
0.01928	183	3050	2	173	10	-0.0400947
0.0193	183	3161	2	173	10	-0.0400947
0.01932	183	3171	2	173	10	-0.0343912
0.01934	183	3173	2	173	10	-0.0286877
0.02515	183	3183	2	173	10	-0.0229842
0.02527	185	3268	2	175	10	-0.0272988
0.02529	185	3272	2	175	10	-0.0315886
0.02531	185	3283	2	175	10	-0.0358538
0.02533	185	3295	2	175	10	-0.0400947
0.02537	185	3441	2	175	10	-0.0400947
0.02539	185	3475	2	175	10	-0.0400947
0.02542	185	3479	2	175	10	-0.0400947
0.02544	185	3492	2	175	10	-0.0372755
0.02549	185	3493	2	175	10	-0.0344564
0.02553	185	3513	2	175	10	-0.0316372
0.02555	186	3570	2	176	10	-0.0337606
0.02557	186	3645	2	176	10	-0.035878
0.02561	186	3663	2	176	10	-0.0379893
0.02564	186	3668	2	176	10	-0.0400947
0.02579	186	3669	2	176	10	-0.533448
0.02607	186	3674	2	176	10	-1.0268
0.0261	186	3700	2	176	10	0
