Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	46	87	7	32	4	0
0.00175	62	133	10	36	4	0
0.00307	68	146	10	42	4	0
0.00309	71	152	10	45	4	0.233191
0.0032	71	167	10	45	4	0.139159
0.00323	71	169	10	45	4	0.052116
0.0035	99	300	9	54	14	-0.19713
0.00352	100	313	9	54	14	-0.172505
0.00524	115	447	11	58	20	0.873182
0.00526	122	488	10	70	20	0.223432
0.00528	123	552	9	73	20	-0.0590824
0.0053	124	559	8	73	26	-0.0421713
0.00533	125	562	8	73	26	-0.0389664
0.0059	126	563	8	74	26	-0.0201989
0.00593	126	565	8	74	26	0.00768336
0.00615	126	571	8	74	26	0.013563
0.00617	127	582	7	77	26	0.0118575
0.0062	129	584	7	79	26	0.00649617
0.00641	129	589	7	79	26	0.00130838
0.00643	129	601	7	79	26	0.000214863
0.00646	129	603	7	79	26	0.00212965
0.0065	129	607	7	79	26	0.00603383
0.00655	132	626	7	82	26	0.00302309
0.00657	132	629	7	82	26	6.84388e-05
0.00663	132	630	7	82	26	-0.00156631
0.00668	132	631	7	82	26	-0.00191736
0.00699	135	734	7	82	26	-0.00331046
0.00701	136	853	7	83	26	-0.00569028
0.00703	137	880	7	84	26	-0.0102227
0.00705	138	946	6	84	27	-0.00799992
0.00707	139	949	6	85	27	-0.0199883
0.00709	139	959	6	85	27	-0.032933
0.00713	139	960	6	85	27	-0.0441236
0.00875	145	1039	6	86	31	0.277198
0.00877	147	1186	6	87	32	0.625978
0.00879	148	1286	6	88	32	1
0.00881	149	1321	5	121	10	0.423751
0.00884	149	1357	5	121	10	0.193205
0.00887	150	1360	5	122	10	0.0703445
0.00889	150	1365	5	122	10	-0.00441061
0.00893	150	1378	5	122	10	-0.00504654
0.00895	150	1379	5	122	10	-0.00567987
0.00923	150	1380	5	122	10	-0.00567987
0.00925	150	1383	5	122	10	-0.00567987
0.00932	150	1388	5	122	10	-0.00567987
0.00961	150	1389	5	122	10	-0.013494
0.00964	150	1393	5	122	10	-0.0205421
0.00972	150	1398	5	122	10	-0.0268241
0.01051	153	1463	5	124	11	-0.0189167
0.01053	154	1533	5	125	11	-0.0120782
0.01055	155	1666	5	126	11	-0.00640673
0.01057	156	1711	5	127	11	-0.00199345
0.01059	156	1773	5	127	11	-0.00384761
0.01061	156	1793	5	127	11	-0.00507153
0.01063	156	1798	5	127	11	-0.00567987
0.01065	156	1817	5	127	11	-0.00567987
0.01068	156	1818	5	127	11	-0.00567987
0.0107	156	1820	5	127	11	-0.00567987
0.01077	156	1821	5	127	11	-0.00567987
0.01139	156	1822	5	127	11	-0.00567987
0.01188	156	1831	5	127	11	-0.00487034
0.01197	156	1838	5	127	11	-0.00244176
0.01208	156	1839	5	127	11	0.000796357
0.01227	157	1859	5	128	11	0.00260149
0.01229	159	1920	5	130	11	0.00154897
0.01231	162	2009	6	131	11	-0.000897987
0.01233	162	2104	6	131	11	-0.00330731
0.01235	162	2117	6	131	11	-0.00509012
0.01237	162	2138	6	131	11	-0.00567985
