Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	7	6	3	3	2	0
0.00076	15	17	4	9	2	0
0.00151	22	26	4	15	3	0
0.00225	34	41	7	21	3	1.00001
0.003	54	65	10	30	5	0.646019
0.00375	65	86	13	35	5	1.5591
0.0045	78	125	13	44	5	1.26213
0.00525	90	166	12	54	7	1.10041
0.006	101	227	9	70	8	0.229162
0.00602	101	230	9	70	8	0.228829
0.00604	101	231	9	70	8	0.328709
0.00675	115	292	9	82	8	0.190427
0.00677	115	295	9	82	8	0.0899929
0.00679	115	296	9	82	8	0.00337087
0.00749	115	308	9	82	8	-0.113853
0.00751	120	364	8	88	9	-0.0954483
0.00753	121	367	8	89	9	-0.0807509
0.00825	126	403	8	92	10	0.012295
0.00827	130	448	6	98	10	0.0487708
0.00829	131	457	6	99	10	0.060382
0.00901	133	509	6	101	10	0.0566922
0.00903	133	540	6	101	10	0.0289295
0.00905	134	543	6	102	10	0.0175948
0.00907	134	544	6	102	10	0.0430849
0.00909	135	545	6	103	10	0.077832
0.00976	135	578	6	103	10	0.117603
0.00978	141	645	6	109	10	0.124624
0.0098	143	664	6	111	10	0.117829
0.00982	144	670	6	112	10	0.106262
0.01052	148	722	6	116	10	0.059838
0.01054	149	800	6	117	10	0.0344397
0.01056	149	820	6	117	10	0.0504692
0.01058	149	821	6	117	10	0.0933286
0.01127	150	839	6	118	10	0.146781
0.01129	157	913	6	125	10	0.144088
0.01131	162	963	6	130	10	0.109614
0.01133	163	970	6	131	10	0.077832
0.01203	163	990	6	131	10	0.0510767
0.01205	165	1058	6	133	10	0.0333376
0.01207	167	1103	6	135	10	0.0173374
0.01209	167	1116	6	135	10	0.00887012
0.01211	167	1117	6	135	10	0.000528726
0.01279	167	1125	6	135	10	-0.00155994
0.01281	168	1195	6	136	10	-0.00463041
0.01283	168	1254	6	136	10	-0.00363319
0.01285	168	1270	6	136	10	-0.00263964
0.01287	168	1274	6	136	10	-0.00164975
0.01289	169	1276	6	137	10	-0.00469752
0.01291	169	1277	6	137	10	-0.00773413
0.01354	169	1284	6	137	10	-0.0107596
0.01356	169	1323	6	137	10	-0.0137741
0.01358	171	1401	7	137	10	-0.0137685
0.0136	171	1438	7	137	10	-0.0137685
0.01362	171	1450	7	137	10	-0.0097565
0.01364	171	1456	7	137	10	-0.00574456
0.01431	171	1478	7	137	10	-0.00173261
0.01433	172	1547	7	138	10	-0.00475801
0.01435	172	1615	7	138	10	-0.00777241
0.01437	172	1641	7	138	10	-0.0107759
0.01439	172	1648	7	138	10	-0.0137685
0.01441	172	1651	7	138	10	-0.0137685
0.01507	172	1661	7	138	10	-0.0137685
0.01509	172	1711	7	138	10	-0.0137685
0.01511	172	1772	7	138	10	-0.0137685
0.01513	172	1807	7	138	10	-0.0137685
0.01515	172	1817	7	138	10	-0.0137685
0.01517	172	1826	7	138	10	-0.105375
0.01519	172	1828	7	138	10	-0.193662
0.01584	172	1840	7	138	10	-0.281949
0.01586	173	1905	6	138	12	-0.218459
0.01588	174	1975	6	139	12	-0.155295
0.0159	176	2004	7	139	12	-0.0863477
0.01592	176	2012	7	139	12	-0.0107974
0.01595	176	2015	7	139	12	-0.0137685
0.01598	176	2016	7	139	12	-0.0137685
0.0166	176	2033	7	139	12	-0.0137685
0.01662	176	2077	7	139	12	-0.0137685
0.01664	176	2141	7	139	12	-0.0137685
0.01666	176	2186	7	139	12	-0.0137685
0.01668	176	2197	7	139	12	-0.0137685
0.0167	176	2207	7	139	12	-0.0137685
0.01672	176	2209	7	139	12	-0.0137685
0.01736	176	2214	7	139	12	-0.0137685
0.01738	176	2237	7	139	12	-0.0137685
0.0174	176	2305	7	139	12	-0.0137685
0.01742	176	2351	7	139	12	-0.0137685
0.01744	176	2382	7	139	12	-0.0137685
0.01746	176	2388	7	139	12	-0.0137685
0.01748	176	2395	7	139	12	-0.00981423
0.0175	176	2396	7	139	12	-0.00586001
0.01758	176	2397	7	139	12	-0.00190579
0.0181	177	2398	7	140	12	-0.00488743
0.01812	177	2402	7	140	12	-0.00785838
0.01814	177	2428	7	140	12	-0.0108187
0.01816	177	2468	7	140	12	-0.0137685
0.01818	177	2533	7	140	12	-0.0137685
0.0182	177	2564	7	140	12	-0.0137685
0.01822	177	2574	7	140	12	-0.0137685
0.01824	177	2579	7	140	12	-0.0137685
0.01826	177	2583	7	140	12	-0.0137685
0.01831	177	2584	7	140	12	-0.0137685
0.01889	177	2588	7	140	12	-0.0137685
0.01891	177	2612	7	140	12	-0.00984247
0.01893	177	2655	7	140	12	-0.0059165
0.01895	178	2711	7	140	12	-0.00199052
0.01897	179	2737	7	141	12	-0.00495075
0.01899	179	2758	7	141	12	-0.00790044
0.01901	179	2760	7	141	12	-0.0108397
0.01903	179	2766	7	141	12	-0.0137685
0.01965	179	2768	7	141	12	-0.0137685
0.01967	179	2780	7	141	12	-0.0137685
0.01969	179	2819	7	141	12	-0.0137685
0.01971	179	2871	7	141	12	-0.0137685
0.01973	179	2915	7	141	12	-0.0137685
0.01975	180	2937	7	141	12	-0.0137685
0.01977	180	2941	7	141	12	-0.0137685
0.01979	180	2945	7	141	12	-0.0137685
0.01982	180	2946	7	141	12	-0.0137685
0.02043	180	2957	7	141	12	-0.0137685
0.02045	180	2972	7	141	12	-0.0137685
0.02047	180	2998	7	141	12	-0.0137685
0.02049	180	3034	7	141	12	-0.0137685
0.02051	180	3052	7	141	12	-0.0137685
0.02053	180	3067	7	141	12	-0.0137685
0.02055	180	3071	7	141	12	-0.0137685
0.02058	180	3073	7	141	12	-0.0137685
0.02061	180	3076	7	141	12	-0.0137685
0.02064	180	3077	7	141	12	-0.0137685
0.02119	180	3079	7	141	12	-0.0137685
0.02121	180	3083	7	141	12	-0.0137685
0.02123	180	3105	7	141	12	-0.0137685
0.02125	180	3130	7	141	12	-0.0137685
0.02127	180	3171	7	141	12	-0.0137685
0.02129	180	3187	7	141	12	-0.0137685
0.02131	180	3198	7	141	12	-0.0137685
0.02133	180	3200	7	141	12	-0.0137685
0.02135	180	3201	7	141	12	-0.0137685
0.02137	180	3202	7	141	12	-0.0137685
0.02144	180	3203	7	141	12	-0.0137685
0.02199	180	3212	7	141	12	-0.0137685
0.02201	180	3232	7	141	12	-0.0137685
0.02203	180	3273	7	141	12	-0.0137685
0.02205	180	3299	7	141	12	-0.0137685
0.02207	180	3314	7	141	12	-0.0137685
0.02209	180	3324	7	141	12	-0.0137685
0.02213	180	3327	7	141	12	-0.0137685
0.02215	180	3328	7	141	12	-0.0137685
