Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	109	506	7	79	8	0
0.00176	140	1228	4	114	10	0
0.00351	149	1554	3	136	11	0
0.00353	151	1902	3	138	11	0.000996736
0.00527	154	2227	2	143	11	0.34467
0.00529	154	2260	2	143	11	0.672206
0.00531	154	2442	2	143	11	1
0.00703	155	2536	1	155	0	0.191655
0.00705	156	2738	1	156	0	0.0679012
0.00707	156	2748	1	156	0	0.0178842
0.0071	156	2820	1	156	0	-0.00897643
0.00879	158	2876	1	158	0	-0.00922649
0.00881	158	2950	1	158	0	-0.00932732
0.00883	159	2999	1	159	0	-0.00976644
0.00885	159	3104	1	159	0	-0.0102014
0.00887	159	3112	1	159	0	-0.0103455
0.0089	159	3138	1	159	0	-0.0104891
0.01056	159	3225	1	159	0	-0.0104891
0.01058	159	3287	1	159	0	-0.0104891
0.0106	159	3357	1	159	0	-0.0104891
0.01062	159	3389	1	159	0	-0.0104891
0.01064	159	3436	1	159	0	-0.0104891
0.01066	159	3442	1	159	0	-0.0104891
0.01068	159	3450	1	159	0	-0.0104891
0.01071	159	3458	1	159	0	-0.0102979
0.01149	159	3459	1	159	0	-0.0101067
0.01234	159	3546	1	159	0	-0.00991552
0.01236	160	3604	1	160	0	-0.0100596
0.01238	160	3678	1	160	0	-0.0102032
0.0124	160	3707	1	160	0	-0.0103464
0.01242	160	3760	1	160	0	-0.0104891
0.01244	160	3763	1	160	0	-0.0104891
0.01246	160	3790	1	160	0	-0.0104891
0.01248	160	3792	1	160	0	-0.0104891
0.01251	160	3799	1	160	0	-0.0104891
0.01254	160	3802	1	160	0	-0.0104891
0.01411	160	3814	1	160	0	-0.0104891
0.01413	160	3904	1	160	0	-0.0104891
0.01415	160	4002	1	160	0	-0.0104891
0.01417	160	4024	1	160	0	-0.0104891
0.01419	160	4127	1	160	0	-0.0104891
0.01421	160	4131	1	160	0	-0.0104891
0.01423	160	4187	1	160	0	-0.0104891
0.01425	160	4190	1	160	0	-0.0104891
0.01428	160	4207	1	160	0	-0.0104891
0.0143	160	4218	1	160	0	-0.0104891
0.01434	160	4222	1	160	0	-0.0104891
0.01438	160	4223	1	160	0	-0.0104891
0.01503	160	4224	1	160	0	-0.0102991
0.01589	160	4232	1	160	0	-0.0101091
0.01591	160	4271	1	160	0	-0.00991911
0.01593	161	4399	1	161	0	-0.0100623
0.01595	161	4493	1	161	0	-0.010205
0.01597	161	4546	1	161	0	-0.0103473
0.01599	161	4562	1	161	0	-0.0104891
0.01601	161	4645	1	161	0	-0.0104891
0.01603	161	4656	1	161	0	-0.0104891
0.01605	161	4695	1	161	0	-0.0104891
0.01607	161	4705	1	161	0	-0.0104891
0.01609	161	4713	1	161	0	-0.0104891
0.01613	161	4731	1	161	0	-0.0104891
0.01616	161	4732	1	161	0	-0.0104891
0.01768	161	4741	1	161	0	-0.0104891
0.0177	161	4766	1	161	0	-0.0104891
0.01772	161	4837	1	161	0	-0.0104891
0.01774	161	4988	1	161	0	-0.0104891
0.01776	161	5005	1	161	0	-0.0104891
0.01778	161	5150	1	161	0	-0.0104891
0.0178	161	5178	1	161	0	-0.0104891
0.01782	161	5183	1	161	0	-0.0104891
0.01784	161	5246	1	161	0	-0.0104891
0.01786	161	5267	1	161	0	-0.0104891
0.01788	161	5268	1	161	0	-0.0104891
0.0179	161	5309	1	161	0	-0.0104891
0.01792	161	5310	1	161	0	-0.0104891
0.01795	161	5312	1	161	0	-0.0104891
0.01799	161	5323	1	161	0	-0.0104891
0.01947	161	5326	1	161	0	-0.0104891
0.01949	161	5351	1	161	0	-0.0104891
0.01951	161	5378	1	161	0	-0.0104891
0.01953	161	5489	1	161	0	-0.0104891
0.01955	161	5558	1	161	0	-0.0104891
0.01957	161	5662	1	161	0	-0.0104891
0.01959	161	5695	1	161	0	-0.0104891
0.01961	161	5798	1	161	0	-0.0104891
0.01963	161	5844	1	161	0	-0.0104891
0.01965	161	5859	1	161	0	-0.0104891
0.01968	161	5912	1	161	0	-0.0104891
0.0197	161	5936	1	161	0	-0.0104891
0.01972	161	5943	1	161	0	-0.0104891
0.01976	161	5974	1	161	0	-0.0104891
0.01978	161	5981	1	161	0	-0.0104891
0.01986	161	5986	1	161	0	-0.0104891
0.02128	161	5997	1	161	0	-0.0104891
0.0213	161	6016	1	161	0	-0.0104891
0.02132	161	6035	1	161	0	-0.0104891
0.02134	161	6096	1	161	0	-0.0104891
0.02136	161	6208	1	161	0	-0.0104891
0.02138	161	6230	1	161	0	-0.0104891
0.0214	161	6402	1	161	0	-0.0104891
0.02142	161	6435	1	161	0	-0.0104891
0.02144	161	6455	1	161	0	-0.0104891
0.02146	161	6544	1	161	0	-0.0104891
0.02148	161	6600	1	161	0	-0.0104891
0.0215	161	6612	1	161	0	-0.0104891
0.02154	161	6658	1	161	0	-0.0104891
0.02156	161	6664	1	161	0	-0.0104891
0.02158	161	6688	1	161	0	-0.0104891
0.02163	161	6728	1	161	0	-0.0104891
0.02165	161	6729	1	161	0	-0.0104891
0.02167	161	6730	1	161	0	-0.0104891
0.02169	161	6732	1	161	0	-0.0104891
0.02174	161	6738	1	161	0	-0.0104891
0.02176	161	6740	1	161	0	-0.0104891
0.02178	161	6741	1	161	0	-0.0104891
0.02308	161	6748	1	161	0	-0.0104891
0.0231	161	6759	1	161	0	-0.0104891
0.02312	161	6767	1	161	0	-0.0104891
0.02314	161	6799	1	161	0	-0.0104891
0.02316	161	6850	1	161	0	-0.0104891
0.02318	161	6919	1	161	0	-0.0104891
0.0232	161	7013	1	161	0	-0.0104891
0.02322	161	7034	1	161	0	-0.0104891
0.02324	161	7098	1	161	0	-0.0104891
0.02326	161	7242	1	161	0	-0.0104891
0.02328	161	7259	1	161	0	-0.0104891
0.0233	161	7266	1	161	0	-0.0104891
0.02332	161	7336	1	161	0	-0.0104891
0.02334	161	7392	1	161	0	-0.0104891
0.02336	161	7406	1	161	0	-0.0104891
0.02338	161	7407	1	161	0	-0.0104891
0.02341	161	7453	1	161	0	-0.0104891
0.02345	161	7470	1	161	0	-0.0104891
0.02347	161	7474	1	161	0	-0.0104891
0.02351	161	7498	1	161	0	-0.0104891
0.02353	161	7499	1	161	0	-0.0104891
0.02355	161	7501	1	161	0	-0.0104891
0.02359	161	7502	1	161	0	-0.0104891
0.02365	161	7503	1	161	0	-0.0104891
0.02369	161	7504	1	161	0	-0.0104891
0.0249	161	7524	1	161	0	-0.0104891
0.02492	161	7527	1	161	0	-0.0104891
0.02494	161	7549	1	161	0	-0.0104891
0.02496	161	7565	1	161	0	-0.0104891
0.02498	161	7605	1	161	0	-0.0104891
0.025	161	7668	1	161	0	-0.0104891
0.02502	161	7681	1	161	0	-0.0104891
0.02504	161	7825	1	161	0	-0.0104891
0.02506	161	7863	1	161	0	-0.0104891
0.02508	161	7888	1	161	0	-0.0104891
0.0251	161	7910	1	161	0	-0.0104891
0.02512	161	8057	1	161	0	-0.0104891
0.02514	161	8069	1	161	0	-0.0104891
0.02516	161	8073	1	161	0	-0.0104891
0.02518	161	8082	1	161	0	-0.0104891
0.0252	161	8149	1	161	0	-0.0104891
0.02522	161	8192	1	161	0	-0.0104891
0.02524	161	8197	1	161	0	-0.0104891
0.02526	161	8199	1	161	0	-0.0104891
0.02529	161	8229	1	161	0	-0.0104891
0.02531	161	8232	1	161	0	-0.0104891
0.02535	161	8238	1	161	0	-0.0104891
0.02541	161	8252	1	161	0	-0.0104891
0.02544	161	8254	1	161	0	-0.0104891
0.02556	161	8255	1	161	0	-0.0104891
0.026	161	8256	1	161	0	-0.0104891
0.02671	161	8260	1	161	0	-0.0104891
0.02674	161	8272	1	161	0	-0.0104891
0.02676	161	8273	1	161	0	-0.0104891
0.02678	161	8304	1	161	0	-0.0104891
0.0268	161	8318	1	161	0	-0.0104891
0.02682	161	8341	1	161	0	-0.0104891
0.02684	161	8430	1	161	0	-0.0104891
0.02686	161	8471	1	161	0	-0.0104891
0.02688	161	8485	1	161	0	-0.0104891
0.0269	161	8584	1	161	0	-0.0104891
0.02692	161	8683	1	161	0	-0.0104891
0.02694	161	8701	1	161	0	-0.0104891
0.02696	161	8713	1	161	0	-0.0104891
0.02698	161	8750	1	161	0	-0.0104891
0.027	161	8869	1	161	0	-0.0104891
0.02702	161	8893	1	161	0	-0.0104891
0.02704	161	8897	1	161	0	-0.0104891
0.02707	161	8913	1	161	0	-0.0104891
0.02709	161	8963	1	161	0	-0.0104891
0.02711	161	9000	1	161	0	-0.0104891
0.02713	161	9009	1	161	0	-0.0104891
0.02715	161	9018	1	161	0	-0.0104891
0.02719	161	9037	1	161	0	-0.0104891
0.02721	161	9041	1	161	0	-0.0104891
0.02725	161	9044	1	161	0	-0.0104891
0.02727	161	9045	1	161	0	-0.0104891
0.02732	161	9053	1	161	0	-0.0104891
0.02734	161	9056	1	161	0	-0.0104891
0.02855	161	9067	1	161	0	-0.0104891
0.02857	161	9075	1	161	0	-0.0104891
0.02859	161	9092	1	161	0	-0.0104891
0.02862	161	9101	1	161	0	-0.0104891
0.02864	161	9135	1	161	0	-0.0104891
0.02866	161	9160	1	161	0	-0.0104891
0.02868	161	9177	1	161	0	-0.0104891
0.0287	161	9210	1	161	0	-0.0104891
0.02872	161	9320	1	161	0	-0.0104891
0.02874	161	9343	1	161	0	-0.0104891
0.02876	161	9346	1	161	0	-0.0104891
0.02879	161	9514	1	161	0	-0.0104891
0.02881	161	9526	1	161	0	-0.0104891
0.02883	161	9535	1	161	0	-0.0104891
0.02885	161	9543	1	161	0	-0.0104891
0.02887	161	9570	1	161	0	-0.0104891
0.02889	161	9640	1	161	0	-0.0104891
0.02891	161	9654	1	161	0	-0.0104891
0.02893	161	9660	1	161	0	-0.0104891
0.02896	161	9664	1	161	0	-0.0104891
0.02898	161	9702	1	161	0	-0.0104891
0.029	161	9710	1	161	0	-0.0104891
0.02902	161	9742	1	161	0	-0.0104891
0.02905	161	9744	1	161	0	-0.0104891
0.0291	161	9762	1	161	0	-0.0104891
0.02912	161	9770	1	161	0	-0.040889
0.02918	161	9771	1	161	0	-0.0712889
0.02926	161	9775	1	161	0	0
