Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	17	14	7	4	3	0
0.00058	32	28	9	14	3	0
0.00114	54	64	12	27	6	0
0.00118	56	70	12	29	6	1.02282
0.00171	78	120	10	42	8	0.187914
0.00176	78	126	10	42	8	0.175079
0.00227	94	210	10	51	10	0.163837
0.00234	94	214	10	51	10	0.153002
0.00284	105	324	8	59	16	-0.0327912
0.00292	105	327	8	59	16	-0.029362
0.00341	111	433	7	66	19	-0.0318702
0.0035	111	443	7	66	19	-0.03246
0.00354	112	444	7	66	20	-0.0379751
0.00397	125	576	7	69	28	-0.0315756
0.00399	125	580	7	69	28	-0.0268051
0.00408	125	585	7	69	28	-0.021134
0.00413	125	586	7	69	28	-0.0158699
0.00454	131	745	7	72	31	-0.0145775
0.00456	131	749	7	72	31	-0.0143897
0.00467	131	754	7	72	31	-0.0141963
0.00473	131	756	7	72	31	-0.0136001
0.00511	138	911	7	76	34	-0.0123375
0.00513	138	922	7	76	34	-0.00997612
0.00525	139	927	7	77	34	-0.00829075
0.00532	139	928	7	77	34	-0.00658371
0.00568	147	1096	7	82	35	-0.00773988
0.0057	147	1109	7	82	35	-0.00886906
0.00584	147	1112	7	82	35	-0.00851691
0.00586	147	1113	7	82	35	-0.00817064
0.00591	147	1116	7	82	35	-0.00702412
0.00625	150	1283	7	85	35	-0.00790739
0.00627	150	1303	7	85	35	-0.00802418
0.00643	150	1306	7	85	35	-0.00813889
0.00651	150	1308	7	85	35	-0.00825157
0.00682	152	1469	7	87	35	-0.00881431
0.00684	153	1492	7	87	35	-0.0093705
0.00686	153	1493	7	87	35	-0.00847108
0.00702	153	1495	7	87	35	-0.00758201
0.00709	153	1497	7	87	35	-0.00614116
0.00739	154	1641	6	91	35	-0.00746778
0.00741	157	1669	7	91	35	-0.008351
0.00743	157	1671	7	91	35	-0.00941908
0.0076	157	1674	7	91	35	-0.0101193
0.00769	157	1677	7	91	35	-0.010655
0.00771	157	1678	7	91	35	-0.0111907
0.00796	158	1767	7	92	35	-0.012324
0.00798	159	1807	7	92	36	-0.0119295
0.00801	159	1808	7	92	36	-0.0115317
0.00818	159	1809	7	92	36	-0.0111305
0.0082	159	1810	7	92	36	-0.00824061
0.00828	159	1813	7	92	36	-0.00601752
0.0083	159	1816	7	92	36	-0.00379443
0.00853	160	1908	5	104	38	-0.0057796
0.00855	160	1969	5	104	38	-0.00747398
0.00857	160	1972	5	104	38	-0.0091113
0.00877	160	1975	5	104	38	-0.0106944
0.00879	160	1976	5	104	38	-0.0106944
0.00887	160	1977	5	104	38	-0.0103931
0.0089	160	1978	5	104	38	-0.0100917
0.0091	162	2044	6	104	38	-0.00976885
0.00912	163	2112	6	105	38	-0.00999647
0.00914	163	2117	6	105	38	-0.010223
0.00946	163	2121	6	105	38	-0.0104485
0.00951	163	2122	6	105	38	-0.0106728
0.00967	163	2176	6	105	38	-0.0106728
0.00969	165	2272	7	105	38	-0.0104637
0.00971	165	2279	7	105	38	-0.0109764
0.01007	165	2281	7	105	38	-0.0114892
0.01024	165	2301	7	105	38	-0.0120019
0.01026	167	2385	6	106	39	-0.0118312
0.01028	167	2403	6	106	39	-0.0114483
0.0103	167	2407	5	106	39	-0.0110837
0.01032	167	2408	5	106	39	-0.0114778
0.01055	167	2409	5	106	39	-0.0122613
0.01068	167	2410	5	106	39	-0.0130448
0.01081	168	2424	5	106	40	-0.0124683
0.01083	168	2498	5	106	40	-0.0118845
0.01085	168	2540	5	106	40	-0.0112932
0.01087	168	2542	5	106	40	-0.0114587
0.01126	168	2543	5	106	40	-0.0122231
0.01139	168	2564	5	106	40	-0.0129874
0.01141	169	2627	5	106	41	-0.0124247
0.01143	169	2643	5	106	41	-0.0118551
0.01145	169	2644	5	106	41	-0.0112783
0.01148	169	2645	5	106	41	-0.0103987
0.01196	169	2655	5	106	41	-0.0101031
0.01198	169	2706	5	106	41	0.121647
0.012	170	2745	5	107	41	0.25226
0.01202	170	2747	5	107	41	0.382259
0.01245	170	2751	4	148	11	0.133287
0.01254	170	2769	4	148	11	0.0527717
0.01256	173	2813	5	148	11	0.0130313
0.01258	173	2848	5	148	11	-0.0106944
0.0126	173	2850	5	148	11	-0.0106944
0.01262	173	2851	5	148	11	-0.0106944
0.0129	173	2852	5	148	11	-0.0106944
0.01312	173	2877	5	148	11	-0.0106944
0.01314	173	2905	5	148	11	-0.0104826
0.01316	173	2927	5	148	11	-0.0102709
0.01369	173	2938	5	148	11	-0.0100592
0.01371	174	2972	5	149	11	-0.0102188
0.01373	174	2999	5	149	11	-0.0103778
0.01375	174	3003	5	149	11	-0.0105364
0.01378	174	3004	5	149	11	-0.0106944
0.0138	174	3005	5	149	11	-0.0106944
0.01425	174	3007	5	149	11	-0.0102737
0.01427	174	3017	5	149	11	-0.00985309
0.01429	174	3045	5	149	11	-0.00943244
0.01431	176	3069	5	151	11	-0.00975109
0.01433	176	3070	5	151	11	-0.0100676
0.01435	176	3071	5	151	11	-0.010382
0.01485	176	3092	5	151	11	-0.0106944
0.01487	176	3116	5	151	11	-0.0106944
0.01489	176	3131	5	151	11	-0.0106944
0.01491	176	3134	5	151	11	-0.0104868
0.01494	176	3135	5	151	11	-0.0102793
0.01542	176	3144	5	151	11	-0.0100718
0.01544	177	3173	5	152	11	-0.0102282
0.01546	177	3188	5	152	11	-0.0103841
0.01548	177	3196	5	152	11	-0.0105395
0.01551	177	3197	5	152	11	-0.0106944
0.01553	177	3198	5	152	11	-0.0100759
0.016	177	3202	5	152	11	-0.00945735
0.01602	177	3214	5	152	11	-0.00883883
0.01604	177	3228	4	155	11	-0.00931177
0.01606	177	3238	4	155	11	-0.00977789
0.01608	177	3239	4	155	11	-0.00983315
0.01658	177	3247	4	155	11	-0.00988788
0.0166	177	3263	4	155	11	-0.00928133
0.01662	177	3276	3	157	11	-0.00938687
0.01664	177	3282	3	157	11	-0.00949151
0.01666	178	3285	3	158	11	-0.00994712
0.01708	178	3286	3	158	11	-0.0103984
0.01715	178	3288	3	158	11	-0.0105478
0.01717	178	3299	3	158	11	-0.0106968
0.01719	178	3312	3	158	11	-0.0106968
0.01721	178	3325	3	158	11	-0.0106968
0.01723	178	3329	3	158	11	-0.0106968
0.01725	178	3331	3	158	11	-0.0106968
0.01773	178	3335	3	158	11	-0.0106968
0.01776	178	3340	3	158	11	-0.0106968
0.01778	178	3357	3	158	11	-0.0106968
0.0178	178	3366	3	158	11	-0.0106968
0.01783	178	3367	3	158	11	-0.0106968
0.01831	178	3368	3	158	11	-0.0106968
0.01833	178	3371	3	158	11	-0.0106968
0.01835	178	3375	3	158	11	-0.0106968
0.01837	178	3386	3	158	11	-0.0104985
0.01839	178	3392	3	158	11	-0.0103001
0.01841	178	3393	3	158	11	-0.0101018
0.01845	179	3394	3	159	11	-0.0102513
0.01889	179	3395	3	159	11	-0.0102025
0.01891	179	3398	3	159	11	-0.010154
0.01893	179	3402	3	159	11	-0.0101055
0.01895	180	3411	3	160	11	-0.0100573
0.01897	180	3417	3	160	11	-0.0100092
0.01899	180	3419	3	160	11	-0.00996119
0.01949	181	3422	3	161	11	-0.0102568
0.01951	181	3429	3	161	11	-0.010404
0.01953	181	3443	3	161	11	-0.0105506
0.01955	181	3451	3	161	11	-0.0106968
0.01957	181	3455	3	161	11	-0.008945
0.02007	181	3458	3	161	11	-0.00719317
0.02009	181	3464	3	161	11	-0.00544133
0.02012	181	3480	2	170	11	-0.00680956
0.02014	181	3487	2	170	11	-0.00814056
0.02018	181	3488	2	170	11	-0.00943585
0.02065	181	3489	2	170	11	-0.0106969
0.02067	181	3491	2	170	11	-0.0106969
0.02069	181	3499	2	170	11	-0.0106969
0.02071	181	3506	2	170	11	-0.0106969
0.02073	181	3517	2	170	11	-0.0106969
0.02075	181	3518	2	170	11	-0.0106969
0.02123	181	3519	2	170	11	-0.0103282
0.02125	181	3523	2	170	11	-0.00995949
0.02127	181	3531	2	170	11	-0.0095908
0.02129	183	3547	2	172	11	-0.00986975
0.02131	183	3560	2	172	11	-0.0101471
0.02133	183	3562	2	172	11	-0.0104228
0.02183	183	3565	2	172	11	-0.0106969
0.02185	183	3569	2	172	11	-0.0106969
0.02187	183	3583	2	172	11	-0.0106969
0.02189	183	3596	2	172	11	-0.0106969
0.02191	183	3607	2	172	11	-0.0106969
0.02193	183	3609	2	172	11	-0.0106969
0.02197	183	3610	2	172	11	-0.0106969
0.02243	183	3615	2	172	11	-0.0106969
0.02245	183	3620	2	172	11	-0.0106969
0.02247	183	3632	2	172	11	-0.0106969
0.02249	183	3637	2	172	11	-0.0105147
0.02251	183	3641	2	172	11	0.32692
0.02253	183	3643	2	172	11	0.664354
0.02299	184	3645	2	173	11	1
0.02302	184	3649	1	184	0	0.194834
0.02304	184	3656	1	184	0	0.0685515
0.02306	184	3673	1	184	0	0.017169
0.02308	184	3685	1	184	0	-0.0105265
0.02311	184	3687	1	184	0	-0.0103562
0.02314	184	3688	1	184	0	-0.0101859
0.0236	185	3691	1	185	0	-0.0103142
0.02362	185	3702	1	185	0	-0.0104421
0.02364	185	3705	1	185	0	-0.0105696
0.02366	185	3715	1	185	0	-0.0106969
0.02368	185	3723	1	185	0	-0.0105275
0.02417	185	3724	1	185	0	-0.0103581
0.02419	185	3726	1	185	0	-0.0101887
0.02421	186	3730	1	186	0	-0.0103162
0.02423	186	3744	1	186	0	-0.0104435
0.02425	186	3752	1	186	0	-0.0104016
0.02427	186	3762	1	186	0	-0.0103599
0.02431	186	3764	1	186	0	-0.0101914
0.02477	187	3767	1	187	0	-0.0103183
0.02479	187	3773	1	187	0	-0.0104448
0.02481	187	3784	1	187	0	-0.010571
0.02483	187	3798	1	187	0	-0.0106969
0.02485	187	3806	1	187	0	-0.0106969
0.02487	187	3815	1	187	0	-0.0106969
0.02499	187	3816	1	187	0	-0.0106969
0.02518	187	3817	1	187	0	-0.0106969
0.02534	187	3819	1	187	0	-0.0106969
0.02536	187	3822	1	187	0	-0.0106969
0.02538	187	3827	1	187	0	-0.0106969
0.0254	187	3837	1	187	0	-0.0106969
0.02542	187	3844	1	187	0	-0.0106969
0.02544	187	3852	1	187	0	-0.0106969
0.02546	187	3859	1	187	0	-0.0106969
0.02548	187	3860	1	187	0	-0.0106969
0.02552	187	3861	1	187	0	-0.0106969
0.02579	187	3862	1	187	0	-0.0106969
0.02591	187	3863	1	187	0	-0.0106969
0.02594	187	3865	1	187	0	-0.0106969
0.02596	187	3867	1	187	0	-0.0106969
0.02598	187	3874	1	187	0	-0.0106969
0.026	187	3888	1	187	0	-0.0106969
0.02602	187	3899	1	187	0	-0.0106969
0.02604	187	3908	1	187	0	-0.0106969
0.02606	187	3910	1	187	0	-0.0106969
0.02613	187	3911	1	187	0	-0.0106969
0.02616	187	3912	1	187	0	-0.0106969
0.02618	187	3913	1	187	0	-0.0106969
0.02639	187	3916	1	187	0	-0.0105293
0.02652	187	3918	1	187	0	-0.0103617
0.02654	187	3921	1	187	0	-0.0101941
0.02656	188	3923	1	188	0	-0.0103203
0.02659	188	3936	1	188	0	-0.0104462
0.02661	188	3943	1	188	0	-0.0105717
0.02663	188	3949	1	188	0	-0.0106969
0.02665	188	3951	1	188	0	-0.0106969
0.02674	188	3952	1	188	0	-0.0106969
0.02713	188	3954	1	188	0	-0.0106969
0.02715	188	3962	1	188	0	-0.0106969
0.02717	188	3972	1	188	0	-0.0106969
0.02719	188	3980	1	188	0	-0.0106969
0.02721	188	3992	1	188	0	-0.0106969
0.02723	188	4002	1	188	0	-0.0106969
0.02725	188	4003	1	188	0	-0.0106969
0.02739	188	4004	1	188	0	-0.0106969
0.02763	188	4005	1	188	0	-0.0106969
0.02765	188	4006	1	188	0	-0.0106969
0.02771	188	4009	1	188	0	-0.0106969
0.02773	188	4011	1	188	0	-0.0106969
0.02775	188	4017	1	188	0	-0.0106969
0.02777	188	4032	1	188	0	-0.0106969
0.02779	188	4044	1	188	0	-0.0106969
0.02781	188	4047	1	188	0	-0.0106969
0.02783	188	4056	1	188	0	-0.0106969
0.02785	188	4057	1	188	0	-0.0106969
0.02825	188	4059	1	188	0	-0.0106969
0.02827	188	4062	1	188	0	-0.0106969
0.02829	188	4064	1	188	0	-0.0106969
0.02831	188	4067	1	188	0	-0.0106969
0.02834	188	4071	1	188	0	-0.0106969
0.02836	188	4081	1	188	0	-0.0106969
0.02838	188	4089	1	188	0	-0.0106969
0.0284	188	4095	1	188	0	-0.0106969
0.02842	188	4101	1	188	0	-0.0106969
0.02844	188	4103	1	188	0	-0.0106969
0.02861	188	4104	1	188	0	-0.0106969
0.02887	188	4105	1	188	0	-0.0106969
0.02889	188	4110	1	188	0	-0.0106969
0.02891	188	4113	1	188	0	-0.0106969
0.02893	188	4126	1	188	0	-0.0106969
0.02895	188	4135	1	188	0	-0.0106969
0.02897	188	4150	1	188	0	-0.0106969
0.02899	188	4162	1	188	0	-0.0106969
0.02901	188	4166	1	188	0	-0.0106969
0.02903	188	4170	1	188	0	-0.0106969
0.02905	188	4171	1	188	0	-0.0106969
0.02908	188	4172	1	188	0	-0.0106969
0.02915	188	4174	1	188	0	-0.0106969
0.02947	188	4175	1	188	0	-0.0106969
0.02949	188	4176	1	188	0	-0.0106969
0.02951	188	4182	1	188	0	-0.0106969
0.02953	188	4188	1	188	0	-0.0106969
0.02955	188	4196	1	188	0	-0.0106969
0.02957	188	4201	1	188	0	-0.0106969
0.02959	188	4210	1	188	0	-0.0106969
0.02961	188	4215	1	188	0	-0.0420352
0.02963	188	4217	1	188	0	-0.0733736
0.02965	188	4218	1	188	0	0
