Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	14	10	6	3	3	0
0.00058	25	17	11	3	3	0
0.0006	26	21	10	6	3	0
0.00114	42	46	9	21	5	0.239247
0.00118	42	48	9	21	5	0.188711
0.00171	62	79	11	30	6	1.01988
0.00176	63	86	11	31	6	1.00681
0.00227	78	133	8	47	9	0.0218677
0.00234	78	135	8	47	9	0.0133377
0.00284	96	196	10	58	9	0.793353
0.00292	97	204	9	61	9	0.0936117
0.00341	106	280	7	67	14	-0.0345854
0.0035	106	286	7	67	14	-0.037214
0.00354	107	287	7	67	15	-0.033084
0.00397	118	383	9	69	17	0.103626
0.00399	118	387	9	69	17	0.101806
0.00409	118	392	9	69	17	0.0998273
0.00414	118	393	9	69	17	0.0964749
0.00454	125	498	8	73	22	-0.014986
0.00456	125	501	8	73	22	-0.015499
0.00467	126	504	8	74	22	-0.0167326
0.00473	126	505	8	74	22	-0.0180944
0.00511	130	618	7	75	27	-0.0249279
0.00513	130	629	7	75	27	-0.0240118
0.00526	130	636	7	75	27	-0.0226866
0.00531	130	638	7	75	27	-0.0212216
0.00568	138	790	7	78	31	-0.0191627
0.0057	138	799	7	78	31	-0.0170136
0.00585	138	800	7	78	31	-0.015298
0.00592	138	803	7	78	31	-0.0134932
0.00625	146	961	7	83	33	-0.0140406
0.00627	148	980	7	84	34	-0.0137885
0.00643	148	987	7	84	34	-0.0135341
0.00651	148	990	7	84	34	-0.0132774
0.00682	151	1129	7	86	35	-0.0120013
0.00684	152	1154	7	86	35	-0.0111436
0.0071	152	1156	7	86	35	-0.0102835
0.00739	154	1291	7	88	35	-0.0107093
0.00741	154	1330	7	88	35	-0.010177
0.00761	154	1333	7	88	35	-0.00965077
0.0077	154	1335	7	88	35	-0.00913054
0.00796	154	1430	6	91	35	-0.0107908
0.00798	156	1492	7	91	35	-0.010764
0.008	156	1494	7	91	35	-0.0115604
0.00819	156	1497	7	91	35	-0.0123437
0.0083	156	1500	7	91	35	-0.0123437
0.00853	156	1572	7	91	35	-0.0123437
0.00855	156	1656	7	91	35	-0.0123437
0.00857	156	1663	7	91	35	-0.0123437
0.00878	156	1664	7	91	35	-0.0123437
0.00887	156	1666	7	91	35	-0.0119984
0.00892	156	1667	7	91	35	-0.0116532
0.0091	156	1722	7	91	35	-0.0113079
0.00912	157	1806	7	92	35	-0.011569
0.00914	157	1818	7	92	35	-0.0118286
0.00938	157	1820	7	92	35	-0.0145739
0.00946	157	1821	7	92	35	-0.0173043
0.00948	157	1824	7	92	35	-0.0197846
0.00968	158	1916	6	92	38	-0.0188734
0.0097	158	1963	6	92	38	-0.0170537
0.00972	158	1964	6	92	38	-0.0151576
0.00997	158	1965	6	92	38	-0.0131803
0.01007	158	1968	6	92	38	-0.0131803
0.01009	158	1970	6	92	38	-0.0131803
0.01011	158	1971	6	92	38	-0.0131803
0.01024	158	1983	6	92	38	-0.0131803
0.01026	158	2076	6	92	38	-0.0131803
0.01028	158	2098	6	92	38	-0.0131803
0.01054	158	2099	6	92	38	-0.0131803
0.01067	158	2101	6	92	38	-0.0131803
0.01082	158	2157	6	92	38	-0.0131803
0.01084	160	2218	6	92	38	-0.0131803
0.01086	160	2237	6	92	38	-0.0139859
0.01088	162	2239	6	92	38	-0.014126
0.0109	162	2240	6	92	38	-0.0142661
0.01139	163	2265	6	92	39	-0.0129952
0.01141	166	2345	6	94	39	-0.0128892
0.01143	166	2369	6	94	39	-0.0127828
0.01145	166	2372	6	94	39	-0.0134659
0.01185	166	2373	6	94	39	-0.0151804
0.01196	166	2392	6	94	39	-0.016395
0.01198	167	2459	6	94	40	-0.0162543
0.012	169	2504	6	95	41	-0.0153588
0.01202	169	2509	6	95	41	-0.0144455
0.01205	169	2510	6	95	41	-0.013514
0.01246	169	2511	6	95	41	-0.0131803
0.01254	169	2528	6	95	41	-0.0131803
0.01256	170	2596	6	95	41	0.123042
0.01258	170	2625	6	95	41	0.259264
