Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	130	839	4	117	9	0
0.00533	137	930	4	124	9	0
0.00535	149	1388	6	131	9	0
0.00538	153	1773	4	138	11	-0.0507311
0.0054	153	1774	4	138	11	0.274884
0.01068	153	1858	4	138	11	0.621379
0.0107	154	1862	4	139	11	1.00091
0.01072	155	2254	3	151	2	0.309467
0.01074	158	2262	4	152	2	0.111542
0.0108	158	2407	4	152	2	0.0177919
0.01082	158	2411	4	152	2	-0.0367066
0.01084	158	2412	4	152	2	-0.0370463
0.0109	158	2446	4	152	2	-0.0370463
0.01092	158	2472	4	152	2	-0.0370463
0.01094	158	2481	4	152	2	-0.0370463
0.01097	158	2482	4	152	2	-0.0365942
0.01608	158	2516	4	152	2	-0.036142
0.0161	158	2560	4	152	2	-0.0347854
0.01612	159	2566	4	153	2	-0.0342248
0.01615	159	2630	4	153	2	-0.033666
0.01617	161	2790	4	155	2	-0.0346917
0.01619	161	2793	4	155	2	-0.0357074
0.01624	161	2841	4	155	2	-0.036379
0.01626	161	2904	4	155	2	-0.0361595
0.01628	161	2916	4	155	2	-0.0352726
0.0163	161	2917	4	155	2	-0.0343857
0.01632	161	2921	3	157	2	-0.0359626
0.01634	161	2958	3	157	2	-0.0366299
0.01642	161	2959	3	157	2	-0.0372929
0.01651	161	2960	3	157	2	-0.0379517
0.01661	161	2963	3	157	2	-0.0379517
0.01663	161	2964	3	157	2	-0.0379517
0.01665	161	2966	3	157	2	-0.0370761
0.01667	161	2969	3	157	2	-0.0362005
0.02151	161	2971	3	157	2	-0.0353249
0.02156	161	3008	2	159	2	0.0351394
0.02158	161	3011	2	159	2	0.105164
0.0216	161	3012	2	159	2	0.174746
0.02162	161	3016	1	161	0	0.0882394
0.02164	161	3025	1	161	0	0.0319185
0.02166	161	3033	1	161	0	-0.00759302
0.02168	161	3049	1	161	0	-0.037104
0.0217	161	3089	1	161	0	-0.0366771
0.02172	162	3177	1	162	0	-0.0369987
0.02174	162	3199	1	162	0	-0.0373194
0.02179	162	3203	1	162	0	-0.0376391
0.02182	162	3204	1	162	0	-0.0379578
0.02186	162	3217	1	162	0	-0.0379578
0.02194	162	3224	1	162	0	-0.0379578
0.02196	162	3228	1	162	0	-0.0379578
0.02198	162	3232	1	162	0	-0.0379578
0.022	162	3245	1	162	0	-0.0379578
0.02202	162	3246	1	162	0	-0.0379578
0.02204	162	3248	1	162	0	-0.0379578
0.02208	162	3250	1	162	0	-0.0379578
0.02242	162	3252	1	162	0	-0.0379578
0.02268	162	3253	1	162	0	-0.0379578
0.02701	162	3256	1	162	0	-0.0379578
0.02706	162	3258	1	162	0	-0.0375335
0.02709	162	3259	1	162	0	-0.0371093
0.02711	162	3263	1	162	0	-0.036685
0.02713	163	3300	1	163	0	-0.0370047
0.02715	163	3313	1	163	0	-0.0373233
0.02717	163	3327	1	163	0	-0.0376411
0.02719	163	3330	1	163	0	-0.0379578
0.02721	163	3331	1	163	0	-0.0379578
0.02724	163	3345	1	163	0	-0.0379578
0.02726	163	3369	1	163	0	-0.0379578
0.02728	163	3386	1	163	0	-0.0379578
0.0273	163	3389	1	163	0	-0.0379578
0.02732	163	3391	1	163	0	-0.0379578
0.02737	163	3411	1	163	0	-0.0379578
0.02739	163	3420	1	163	0	-0.0379578
0.02741	163	3428	1	163	0	-0.0379578
0.02743	163	3438	1	163	0	-0.0375361
0.02745	163	3449	1	163	0	-0.0371145
0.02747	163	3454	1	163	0	-0.0366928
0.0275	164	3458	1	164	0	-0.0370105
0.02752	164	3459	1	164	0	-0.0373272
0.02754	164	3460	1	164	0	-0.037643
0.02759	164	3461	1	164	0	-0.0379578
0.02778	164	3470	1	164	0	-0.106691
0.02785	164	3471	1	164	0	-0.175424
0.02788	164	3472	1	164	0	0
