Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	52	92	9	34	4	0
0.00175	71	161	9	43	6	0
0.00296	72	162	9	44	6	0
0.00307	75	177	9	47	6	0.143744
0.00309	78	182	9	50	6	0.0841471
0.0032	78	199	9	50	6	0.0156242
0.00324	78	200	9	50	6	-0.0520249
0.0035	112	377	10	60	17	0.840591
0.00352	113	385	10	60	17	0.87012
0.00524	123	542	10	66	21	0.911036
0.00526	131	599	9	79	22	0.0884161
0.00528	131	671	9	79	22	0.0655104
0.0053	132	680	8	79	28	-0.0472749
0.00533	133	683	8	79	28	-0.0409577
0.0059	133	684	8	79	28	-0.0209873
0.00593	133	686	8	79	28	0.00170647
0.00615	133	692	8	79	28	0.00542286
0.00617	134	705	7	82	28	0.00165161
0.0062	134	706	7	82	28	-0.00116092
0.00641	134	711	7	82	28	-0.00392153
0.00643	134	725	7	82	28	-0.00424469
0.00646	134	726	7	82	28	-0.00185774
0.0065	134	731	7	82	28	0.000529217
0.00655	136	749	7	84	28	-0.00472956
0.00657	136	752	7	84	28	-0.00878654
0.00668	136	753	7	84	28	-0.0127949
0.00699	140	874	7	84	29	-0.0108866
0.00701	141	1044	7	85	29	-0.00805824
0.00703	141	1079	7	85	29	-0.00519667
0.00705	141	1130	6	85	29	-0.00230743
0.00707	142	1134	6	86	29	-0.0112297
0.00709	142	1142	6	86	29	-0.0209889
0.00713	142	1143	6	86	29	-0.0306912
0.00875	148	1225	6	88	32	0.29449
0.00877	150	1401	6	89	33	0.638919
0.00879	150	1516	6	89	33	1
0.00881	151	1530	5	123	10	0.408242
0.00883	151	1558	5	123	10	0.183971
0.00885	151	1559	5	123	10	0.0675305
0.00887	152	1563	5	124	10	-0.0048512
0.00889	152	1566	5	124	10	-0.00544914
0.00893	152	1579	5	124	10	-0.00604466
0.00923	152	1580	5	124	10	-0.00663778
0.00925	152	1583	5	124	10	-0.00663778
0.00932	152	1586	5	124	10	-0.00663778
0.00961	152	1587	5	124	10	-0.0140996
0.00964	152	1591	5	124	10	-0.0201265
0.00972	152	1594	5	124	10	-0.0254359
0.01051	155	1667	5	126	11	-0.0171703
0.01053	157	1751	5	128	11	-0.0111706
0.01055	158	1875	5	129	11	-0.00629863
0.01057	159	1910	5	130	11	-0.00263161
0.01059	159	1960	5	130	11	-0.00493414
0.01061	159	1973	5	130	11	-0.00607209
0.01064	159	1991	5	130	11	-0.00663778
0.01068	159	1994	5	130	11	-0.00663778
0.0107	159	1996	5	130	11	-0.00663778
0.01077	159	1997	5	130	11	-0.00663778
0.01139	159	1998	5	130	11	-0.00663778
0.01188	159	2007	5	130	11	-0.00663778
0.01197	159	2015	5	130	11	-0.00362655
0.01208	159	2016	5	130	11	-0.00061532
0.01227	159	2043	5	130	11	0.00239591
0.01229	163	2114	5	134	11	8.57685e-05
0.01231	165	2206	6	134	11	-0.00218933
0.01233	165	2298	6	134	11	-0.00443026
0.01235	165	2310	6	134	11	-0.00663774
0.01237	165	2320	6	134	11	-0.00663774
0.01239	165	2342	6	134	11	-0.00663774
0.01241	165	2345	6	134	11	-0.00663774
0.01243	165	2353	6	134	11	-0.00663774
0.01246	165	2355	6	134	11	-0.00663774
0.01252	165	2356	6	134	11	-0.00663774
0.01291	165	2357	6	134	11	-0.00663774
0.01305	165	2358	6	134	11	-0.00663774
0.01308	165	2360	6	134	11	-0.00663774
0.0131	165	2364	6	134	11	-0.00663774
0.01319	165	2365	6	134	11	-0.00663774
0.01321	165	2366	6	134	11	-0.00663774
0.01326	165	2368	6	134	11	-0.00663774
0.01404	165	2383	6	134	11	-0.00663774
0.01406	165	2454	6	134	11	-0.00663774
0.01408	165	2517	6	134	11	-0.00663774
0.0141	165	2579	6	134	11	-0.00663774
0.01412	165	2600	6	134	11	-0.00663774
0.01414	165	2621	6	134	11	-0.00663774
0.01417	165	2624	6	134	11	-0.00663774
0.01419	165	2638	6	134	11	-0.00663774
0.01421	165	2641	6	134	11	-0.00663774
0.01425	165	2646	6	134	11	-0.00663774
0.01428	165	2648	6	134	11	-0.00663774
0.01484	165	2650	6	134	11	-0.00663774
0.01486	165	2653	6	134	11	-0.00663774
0.01492	165	2656	6	134	11	-0.00663774
0.01505	165	2665	6	134	11	-0.00663774
0.01554	165	2666	6	134	11	-0.00517707
0.01581	165	2678	6	134	11	-0.0037164
0.01583	165	2699	6	134	11	-0.00152539
0.01585	167	2749	6	136	11	-0.00190821
0.01587	167	2788	6	136	11	-0.00228819
0.01589	168	2819	6	137	11	-0.00393429
0.01591	168	2856	6	137	11	-0.0055623
0.01593	168	2866	6	137	11	-0.00610101
0.01595	168	2888	6	137	11	-0.00663774
0.01597	168	2893	6	137	11	-0.00663774
0.016	168	2902	6	137	11	-0.00663774
0.01602	168	2912	6	137	11	-0.00663774
0.01605	168	2914	6	137	11	-0.00663774
0.0161	168	2915	6	137	11	-0.00663774
0.01612	168	2924	6	137	11	-0.00663774
0.01614	168	2925	6	137	11	-0.00663774
0.0162	168	2926	6	137	11	-0.00663774
0.01758	168	2942	6	137	11	-0.00663774
0.0176	168	2955	6	137	11	-0.00663774
0.01762	168	2971	6	137	11	-0.00663774
0.01764	168	3015	6	137	11	-0.00663774
0.01766	168	3039	6	137	11	-0.00663774
0.01768	168	3065	6	137	11	-0.00663774
0.0177	168	3092	6	137	11	-0.00663774
0.01772	168	3117	6	137	11	-0.00663774
0.01774	168	3123	6	137	11	-0.00663774
0.01776	168	3125	6	137	11	-0.00663774
0.01778	168	3130	6	137	11	-0.00663774
0.0178	168	3133	6	137	11	-0.00663774
0.01785	168	3135	6	137	11	-0.00663774
0.01787	168	3138	6	137	11	-0.00663774
0.01789	168	3140	6	137	11	-0.00663774
0.01792	168	3141	6	137	11	-0.00663774
0.01797	168	3142	6	137	11	-0.00663774
0.01799	168	3143	6	137	11	-0.0059234
0.01816	168	3146	6	137	11	-0.00449471
0.01936	168	3149	6	137	11	-0.00306603
0.01938	169	3164	6	138	11	-0.00289427
0.0194	170	3180	6	139	11	-0.00397354
0.01942	170	3196	5	139	11	-0.00504504
0.01944	170	3238	5	139	11	-0.00610878
0.01946	170	3260	5	139	11	-0.00663778
0.01948	170	3273	5	139	11	-0.00663778
0.0195	170	3305	5	139	11	-0.00663778
0.01952	170	3312	5	139	11	-0.00663778
0.01954	170	3329	5	139	11	-0.00663778
0.01956	170	3339	5	139	11	-0.00663778
0.01962	170	3345	5	139	11	-0.00663778
0.01964	170	3346	5	139	11	-0.00663778
0.01973	170	3347	5	139	11	-0.00663778
0.02085	170	3348	5	139	11	-0.00663778
0.0209	170	3349	5	139	11	-0.00663778
0.02098	170	3350	5	139	11	-0.00593372
0.0211	170	3351	5	139	11	-0.00522965
0.02115	170	3359	5	139	11	-0.00452559
0.02117	171	3368	5	140	11	-0.00505648
0.02119	171	3375	5	140	11	-0.00558547
0.02121	171	3386	5	140	11	-0.00611257
0.02123	171	3401	5	140	11	-0.00663778
0.02125	171	3406	5	140	11	-0.00663778
0.02127	171	3424	5	140	11	-0.00663778
0.02129	171	3433	5	140	11	-0.00663778
0.02131	171	3442	5	140	11	-0.00663778
0.02133	171	3459	5	140	11	-0.00663778
0.02135	171	3461	5	140	11	-0.00663778
0.02138	171	3465	5	140	11	-0.00663778
0.0214	171	3472	5	140	11	-0.00663778
0.02142	171	3474	5	140	11	-0.00663778
0.02144	171	3475	5	140	11	-0.00663778
0.02147	171	3479	5	140	11	-0.00663778
0.0215	171	3480	5	140	11	-0.00663778
0.02159	171	3481	5	140	11	-0.00663778
0.02171	171	3482	5	140	11	-0.00663778
0.02175	171	3483	5	140	11	-0.00663778
0.02178	173	3484	6	140	11	-0.00663774
0.02221	173	3485	6	140	11	-0.0147932
0.02266	173	3486	6	140	11	-0.0229486
0.02294	173	3488	6	140	11	-0.031104
0.02296	174	3494	6	140	12	-0.0253779
0.02298	174	3497	6	140	12	-0.0194028
0.023	176	3510	7	140	12	-0.013156
0.02302	176	3521	7	140	12	-0.00663164
0.02304	176	3532	7	140	12	-0.00663164
0.02306	176	3542	7	140	12	-0.0059326
0.02308	176	3549	7	140	12	-0.00523357
0.0231	176	3557	7	140	12	-0.00453453
0.02312	177	3562	7	141	12	-0.00506161
0.02314	177	3567	7	141	12	-0.00558682
0.02317	177	3573	7	141	12	-0.00611016
0.02319	177	3574	7	141	12	-0.00663164
0.02323	177	3575	7	141	12	-0.00663164
0.02325	177	3577	7	141	12	-0.00593756
0.02335	177	3578	7	141	12	-0.00524348
0.02381	177	3579	7	141	12	-0.00454941
0.02473	178	3583	7	142	12	-0.00507273
0.02476	178	3584	7	142	12	-0.0055942
0.02478	178	3588	7	142	12	-0.00611384
0.0248	178	3591	7	142	12	-0.00594245
0.02482	178	3596	7	142	12	-0.00525326
0.02484	178	3604	7	142	12	-0.00456407
0.02486	179	3609	7	143	12	-0.00508369
0.02489	179	3618	7	143	12	-0.00560148
0.02491	181	3626	8	143	12	-0.00521214
0.02493	181	3632	8	143	12	-0.00572632
0.02495	181	3635	8	143	12	-0.00572632
0.02497	181	3638	7	143	12	-0.00663164
0.02499	181	3639	7	143	12	-0.00663164
0.02503	181	3641	7	143	12	-0.00663164
0.02505	181	3642	7	143	12	-0.00663164
0.02514	181	3643	7	143	12	-0.00663164
0.02516	181	3645	7	143	12	-0.00663164
0.02588	181	3646	7	143	12	-0.00663164
0.02647	181	3647	7	143	12	-0.00663164
0.02655	181	3649	7	143	12	-0.00594727
0.02658	181	3655	7	143	12	-0.0052629
0.0266	181	3657	7	143	12	-0.00457853
0.02662	182	3664	7	144	12	0.00242045
0.02664	182	3667	7	144	12	0.00939504
0.02666	182	3670	7	144	12	0.0163454
0.02668	182	3677	6	155	12	0.00986761
0.0267	182	3681	6	155	12	0.00416342
0.02672	182	3684	6	155	12	-0.00133471
0.02674	182	3695	6	155	12	-0.00663774
0.02676	182	3699	6	155	12	-0.00663774
0.0268	182	3702	6	155	12	-0.00663774
0.02682	182	3706	6	155	12	-0.00663774
0.02684	182	3709	6	155	12	-0.00663774
0.0269	182	3710	6	155	12	-0.00663774
0.02695	182	3712	6	155	12	-0.00663774
0.02706	182	3713	6	155	12	-0.00663774
0.02726	182	3714	6	155	12	-0.00663774
0.02834	182	3718	6	155	12	-0.00663774
0.02838	182	3721	6	155	12	-0.00663774
0.02843	182	3725	6	155	12	-0.00663774
0.02845	182	3728	6	155	12	-0.00663774
0.02847	182	3734	6	155	12	-0.00663774
0.02849	182	3735	6	155	12	-0.00663774
0.02851	182	3740	6	155	12	-0.00663774
0.02853	182	3747	6	155	12	-0.00663774
0.02855	182	3749	6	155	12	-0.00663774
0.02857	182	3754	6	155	12	-0.00663774
0.02862	182	3756	6	155	12	-0.00663774
0.02865	182	3759	6	155	12	-0.104503
0.02868	182	3760	6	155	12	-0.202368
0.0288	182	3762	6	155	12	0
