Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	25	31	7	13	2	0
0.00155	44	88	10	23	5	0
0.0031	75	189	13	39	7	0
0.00464	94	308	14	48	10	-2.79119
0.00466	96	339	14	49	11	-2.81153
0.00619	108	446	11	53	15	-3.42279
0.00621	114	531	11	57	17	-2.37821
0.00623	114	540	11	57	17	-1.44292
0.00625	114	544	11	57	17	-0.403594
0.00774	128	667	9	70	23	0.582795
0.00776	134	751	10	74	23	0.980932
0.00778	136	812	9	78	23	1
0.00781	136	815	9	78	23	0.296816
0.00783	136	817	9	78	23	-0.707706
0.00929	137	855	9	79	23	-1.6062
0.00931	145	1011	8	82	28	-1.18331
0.00933	145	1084	8	82	28	-0.729563
0.00935	145	1128	8	82	28	-0.241452
0.00937	145	1131	8	82	28	0.285823
0.0094	145	1134	8	82	28	-0.0619114
0.01085	145	1153	8	82	28	-0.358401
0.01087	148	1263	8	84	29	-0.505722
0.01089	151	1334	8	84	31	-0.13911
0.01091	152	1424	8	85	31	0.148889
0.01093	153	1443	7	89	32	0.331153
0.01095	153	1452	7	89	32	0.530004
0.01097	153	1455	7	89	32	0.348035
0.011	153	1457	7	89	32	0.309761
0.01242	154	1481	7	90	32	0.280219
0.01244	157	1559	8	90	33	0.50018
0.01246	159	1668	8	92	33	0.542517
0.01248	162	1726	9	93	33	0.495591
0.0125	162	1756	9	93	33	0.488399
0.01252	162	1764	9	93	33	0.285795
0.01254	162	1774	9	93	33	0.0297328
0.01398	162	1785	9	93	33	-0.312105
0.014	164	1818	9	94	34	-0.620493
0.01402	165	1908	9	94	35	-0.708845
0.01404	166	2007	9	94	36	-0.583813
0.01406	168	2051	9	94	37	-0.242421
0.01408	169	2083	9	94	37	0.046544
0.0141	169	2094	9	94	37	0.240438
0.01413	169	2095	9	94	37	0.336693
0.01415	169	2105	9	94	37	0.336693
0.01422	169	2106	9	94	37	0.336693
0.01555	169	2109	9	94	37	0.336693
0.01557	169	2137	9	94	37	0.214263
0.01559	169	2186	9	94	37	0.0918336
0.01561	169	2253	9	94	37	-0.0305959
0.01563	170	2297	9	94	38	-0.168593
0.01565	170	2359	8	94	38	-0.308433
0.01568	170	2363	8	94	38	-0.450146
0.0157	170	2385	7	94	40	-0.193322
0.01572	170	2386	7	94	40	0.0270422
0.01575	170	2387	7	94	40	0.25313
0.01578	170	2388	7	94	40	0.485168
0.01715	171	2402	7	95	40	0.497114
0.01717	171	2449	7	95	40	0.508998
0.01719	171	2489	7	95	40	0.520818
0.01721	172	2564	7	96	40	0.446587
0.01723	172	2589	7	96	40	0.409763
0.01725	172	2630	7	96	40	0.373131
0.01727	172	2636	7	96	40	0.336689
0.01731	172	2641	7	96	40	0.336689
0.01733	172	2644	7	96	40	0.11515
0.01872	172	2648	7	96	40	-0.106389
0.01874	172	2657	7	96	40	-0.327928
0.01876	173	2699	6	96	42	-0.167779
0.01878	175	2778	7	96	42	-0.00372441
0.0188	177	2804	8	96	42	0.164381
0.01882	177	2854	8	96	42	0.33669
0.01884	177	2872	8	96	42	0.33669
0.01886	177	2874	8	96	42	0.33669
0.01888	177	2901	8	96	42	0.33669
0.01891	177	2902	8	96	42	0.33669
0.01894	177	2904	8	96	42	0.33669
0.01896	177	2906	8	96	42	0.33669
0.02031	177	2912	8	96	42	0.33669
0.02033	177	2925	8	96	42	0.33669
0.02035	177	2961	8	96	42	0.33669
0.02037	177	2990	8	96	42	0.33669
0.02039	177	3055	8	96	42	0.33669
0.02041	177	3073	8	96	42	0.33669
