Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	4526	21	21	4486	2	0
0.00068	4526	37	36	4455	3	0
0.00135	4526	54	48	4428	4	0
0.00202	4526	68	57	4407	6	-6.85241
0.00204	4526	70	59	4403	6	-3.66292
0.00207	4526	71	60	4401	6	-1.01637
0.00269	4526	103	73	4366	6	0.84553
0.00271	4526	109	78	4355	6	0.850103
0.00273	4526	110	79	4353	6	0.849037
0.00275	4526	112	80	4350	6	0.850172
0.00337	4526	137	90	4320	6	0.101097
0.00339	4526	141	91	4315	6	-0.651837
0.00341	4526	142	92	4313	6	-3.58637
0.00344	4526	145	92	4312	7	-5.57982
0.00346	4526	147	92	4311	7	-7.75055
0.00403	4526	174	92	4303	13	-6.66472
0.00405	4526	200	98	4289	14	-4.72329
0.00407	4526	204	99	4287	14	-2.59365
0.00409	4526	205	100	4285	14	0.591863
0.00471	4526	235	108	4266	14	0.912938
0.00473	4526	244	108	4266	14	0.897656
0.00475	4526	245	109	4264	14	0.878457
0.00538	4526	275	115	4246	14	0.896633
0.0054	4526	292	118	4237	14	0.914294
0.00542	4526	295	120	4232	14	0.938169
0.0055	4526	298	119	4231	14	0.958555
0.00605	4526	307	119	4229	14	0.9634
0.00607	4526	321	119	4225	14	0.965982
0.00609	4526	323	120	4222	14	0.96792
0.00612	4526	324	121	4220	14	0.970839
0.00616	4526	325	122	4218	14	0.963305
0.00618	4526	328	122	4216	14	0.938109
0.00624	4526	330	122	4214	14	0.907985
0.00673	4526	342	126	4204	14	0.897429
0.00675	4526	360	129	4190	14	0.915633
0.00677	4526	367	131	4185	14	0.939469
0.00679	4526	369	131	4184	14	0.963714
0.00681	4526	370	131	4183	14	0.979155
0.00683	4526	373	132	4180	14	0.985083
0.00688	4526	374	132	4180	14	0.976832
0.0069	4526	375	132	4179	14	0.961976
0.0074	4526	377	133	4177	14	0.950746
0.00742	4526	392	135	4170	14	0.950071
0.00744	4526	401	137	4164	14	0.963265
0.00746	4526	405	137	4164	14	0.975473
0.00749	4526	406	138	4162	14	0.967844
0.00756	4526	408	138	4162	14	0.945296
0.00758	4526	409	138	4162	14	0.914139
0.00809	4526	429	144	4145	14	0.919788
0.00811	4526	445	144	4139	14	0.935952
0.00813	4526	451	144	4137	14	0.956814
0.00815	4526	454	145	4135	14	0.978428
0.00817	4526	456	145	4134	14	0.96007
0.00833	4526	458	145	4134	14	0.567423
