Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	6	3	3	2	2	0
0.00068	14	7	7	2	2	0
0.00135	18	9	9	2	2	0
0.00202	21	12	10	3	2	0
0.00269	25	17	10	4	3	0
0.00337	25	19	10	4	3	0
0.00403	29	22	12	4	3	0
0.00405	31	23	13	4	3	0
0.00471	33	25	14	4	3	0
0.00473	37	27	16	4	3	0
0.00476	39	28	17	4	3	0
0.00538	42	31	18	4	4	0
0.00541	44	32	18	4	4	0
0.00543	46	33	19	4	4	0
0.00606	49	35	20	4	4	0.196759
0.00609	51	37	21	4	4	0.209928
0.00673	55	40	23	4	4	0.223097
0.00675	57	42	24	4	4	0.249436
0.00742	57	44	23	5	4	0.278132
0.00748	59	45	24	5	4	0.290117
0.00809	61	49	24	6	4	0.252968
0.00817	63	51	25	6	4	0.216514
0.00877	65	56	25	7	5	0.199498
0.00945	66	57	25	8	5	0.131068
0.00947	69	62	26	8	5	0.0646194
0.00951	71	63	27	8	5	-0.0109227
0.00963	71	64	27	8	5	-0.0999164
0.01012	72	65	27	8	6	-0.142872
0.01014	75	69	28	8	7	-0.155558
0.01016	79	73	30	8	7	-0.168057
0.0102	79	74	30	8	7	-0.180385
0.01081	80	75	30	9	7	-0.213499
0.01147	80	77	30	9	7	-0.245696
0.0115	84	82	32	9	7	-0.262675
0.01152	85	84	32	9	7	-0.287553
0.01154	88	86	33	9	7	-0.297423
0.01156	88	87	33	9	7	-0.307519
0.01162	89	88	33	9	8	-0.293458
0.01164	89	89	33	9	8	-0.258496
0.01216	94	92	35	9	9	-0.202204
0.01218	95	94	34	10	9	-0.152518
0.01221	98	96	35	10	9	-0.100049
0.01225	98	97	35	10	9	-0.0670848
0.01227	98	98	35	10	9	-0.049438
0.01229	100	99	36	10	9	-0.0316721
0.01237	100	100	36	10	9	-0.0138981
0.01283	100	101	36	10	9	0.0165253
0.01285	102	104	36	11	10	0.0496384
0.01287	104	109	35	11	11	0.102617
0.01289	107	114	36	11	11	0.157521
0.01292	109	116	36	11	11	0.21428
0.01294	110	117	36	12	11	0.253707
0.013	113	119	37	13	11	0.256732
0.01302	113	120	37	13	11	0.239944
0.01351	114	121	37	14	11	0.191427
0.01354	114	126	37	14	11	0.155599
0.01356	116	132	37	14	11	0.120455
0.01358	122	137	40	14	11	0.0865661
0.01364	124	138	41	14	11	0.0531504
0.01422	127	142	42	14	11	0.0205698
0.01424	131	150	44	14	11	-0.00969518
0.01426	138	155	46	14	11	-0.0364976
0.01428	138	157	46	14	11	-0.0758847
0.0143	138	160	46	14	11	-0.122275
0.01438	138	162	46	14	11	-0.167294
0.01489	139	163	46	14	11	-0.211002
0.01491	141	167	47	14	11	-0.242704
0.01493	147	172	49	14	13	-0.225156
0.01495	147	176	48	14	13	-0.228714
0.01497	147	180	48	14	13	-0.215611
0.01499	149	182	48	14	13	-0.202227
0.01501	153	184	49	14	13	-0.178311
0.01513	153	186	49	14	13	-0.164776
0.01557	153	187	49	14	13	-0.150942
0.01559	156	193	50	14	13	-0.115415
0.01561	158	197	50	14	13	-0.0945566
0.01563	159	202	50	14	14	-0.0594281
0.01565	159	207	50	14	14	-0.0231581
0.01567	159	212	50	14	14	0.0143103
0.0157	160	215	50	14	14	0.0530373
0.01573	161	216	50	14	14	0.113681
0.01575	161	217	50	14	14	0.176433
0.0158	162	218	50	15	14	0.204463
0.01625	163	219	50	15	14	0.239501
0.01627	164	221	50	15	14	0.288546
0.01629	166	226	51	15	14	0.35983
0.01631	170	231	51	16	15	0.410014
0.01633	170	232	51	16	15	0.460263
0.01635	171	236	51	17	15	0.495213
0.01637	171	240	51	17	15	0.550771
0.01642	171	241	51	17	15	0.612861
0.01644	172	242	51	17	15	0.67106
0.01648	172	243	51	17	15	0.728295
0.01694	172	245	51	17	15	0.762329
0.01696	176	253	51	20	15	0.748622
0.01698	181	258	53	20	15	0.805039
0.017	182	262	53	20	15	0.783819
0.01702	184	267	53	21	15	0.757743
0.01704	186	272	53	23	15	0.690563
0.01707	186	274	53	23	15	0.626743
0.01709	186	276	53	23	15	0.566037
0.01719	188	277	54	23	15	0.572532
0.01727	190	278	55	23	15	0.611166
0.01764	193	282	55	26	15	0.534669
0.01766	196	291	56	27	15	0.560623
0.01768	197	299	56	28	15	0.470402
0.0177	201	306	56	28	15	0.389066
0.01772	206	313	56	28	17	0.345048
0.01774	206	317	56	28	17	0.305842
0.01776	209	322	57	28	18	0.428085
0.01778	209	325	56	28	18	0.273393
0.0178	209	327	56	28	18	0.255527
0.01782	213	332	56	28	20	0.26094
0.01787	213	333	56	28	20	0.274009
0.01832	215	336	57	28	20	0.423716
0.01834	215	342	57	28	20	0.433161
0.01836	217	351	56	31	21	0.292768
0.01838	221	359	56	32	22	0.287478
0.0184	223	366	56	32	23	0.302365
0.01842	226	372	56	34	24	0.318463
0.01844	227	377	56	35	24	0.333687
