Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	26	13	13	2	2	0
0.00068	37	20	18	3	2	0
0.00135	49	26	24	3	2	0
0.00202	63	33	31	3	2	0
0.00204	69	37	34	3	2	0
0.00269	84	45	41	3	3	0
0.00271	91	48	44	3	3	0
0.00275	94	50	45	3	3	0
0.00337	104	56	49	5	3	0
0.00339	106	58	50	5	3	0
0.00344	107	60	49	6	5	0
0.00403	118	67	54	6	5	0
0.00405	123	72	56	6	5	0
0.00407	125	74	57	6	5	0
0.00412	127	78	56	10	5	0
0.00471	140	92	60	10	6	0
0.00473	144	97	62	10	6	0.158754
0.00476	144	98	62	10	6	0.147594
0.00538	159	109	69	10	6	0.150608
0.0054	159	111	69	10	6	0.153577
0.00542	159	112	69	10	6	0.156505
0.00544	159	113	69	10	6	0.159394
0.0055	161	115	70	10	6	0.148803
0.00605	169	122	73	10	6	0.138756
0.00607	173	130	74	10	6	0.123297
0.00609	177	134	75	11	6	0.116862
0.00611	177	135	75	11	6	0.106124
0.00614	177	136	75	11	6	0.085132
0.00618	178	137	75	12	6	0.058414
0.00673	181	141	76	12	6	0.0331555
0.00675	187	146	78	12	6	0.00924314
0.00677	188	150	78	12	6	5.41266e-05
0.00679	194	154	80	12	6	-0.0201832
0.00681	198	156	82	12	6	-0.0399763
0.0069	198	157	82	12	6	-0.0613069
0.00741	203	163	84	12	6	-0.0821564
0.00743	204	166	84	12	6	-0.104181
0.00745	208	172	85	12	6	-0.125731
0.00748	208	174	85	12	6	-0.146857
0.00756	208	175	85	12	6	-0.167554
0.00809	217	186	88	12	7	-0.180028
0.00811	224	194	90	12	7	-0.192461
0.00813	227	197	91	12	8	-0.197537
0.00815	227	198	91	12	8	-0.198811
0.00817	229	200	92	12	8	-0.200329
0.00822	229	201	92	12	8	-0.200251
0.00833	232	203	93	12	8	-0.200089
0.00876	236	209	94	12	8	-0.199909
0.00878	239	222	92	12	10	-0.191127
0.0088	239	224	92	12	10	-0.181945
0.00882	240	227	92	12	11	-0.17034
0.00886	240	229	92	12	11	-0.157955
0.00945	248	242	92	13	13	-0.138942
0.00947	259	254	97	13	13	-0.117808
0.00949	261	260	98	13	13	-0.0953645
0.00956	261	261	98	13	13	-0.0697709
0.00959	261	262	98	13	13	-0.0418516
0.00973	264	263	99	13	13	-0.017877
0.01011	267	268	99	13	13	0.00750579
0.01013	276	283	100	16	13	0.012808
0.01015	280	293	101	17	14	0.0221149
0.01017	282	299	101	17	14	0.0328167
0.01019	287	305	103	17	14	0.0462332
0.01021	290	307	104	17	14	0.0597092
0.01032	290	308	104	17	14	0.0729882
0.0108	293	315	104	18	15	0.0779328
0.01082	297	324	104	19	17	0.0879414
0.01084	303	337	107	19	17	0.0970102
0.01086	304	339	106	21	17	0.093229
0.01089	306	341	107	21	17	0.090065
0.01092	306	342	107	21	17	0.0888489
0.01095	309	344	108	22	17	0.0834711
0.01105	309	345	108	22	17	0.0753481
0.01107	309	346	108	22	17	0.065897
0.0111	309	347	108	22	17	0.0567155
0.01148	316	364	109	22	19	0.0565534
0.0115	325	386	110	24	19	0.0573209
0.01152	331	402	110	25	19	0.0504273
0.01154	336	407	111	26	19	0.0415907
0.01156	339	410	112	26	19	0.0333106
0.01158	339	411	112	26	19	0.0217073
0.01162	339	412	112	26	19	0.01119
0.01164	340	416	111	26	19	-0.00196099
0.0117	342	417	112	26	19	-0.0119165
0.01215	345	428	112	26	20	-0.0208315
0.01217	353	446	114	27	20	-0.0229831
0.01219	362	466	116	29	20	-0.0252924
0.01221	371	482	118	29	21	-0.0223584
0.01223	372	484	118	29	22	-0.0299189
0.01225	373	488	118	29	23	-0.034937
0.01227	375	490	119	29	23	-0.0323651
0.01233	375	494	119	29	23	-0.0381377
0.01284	375	503	119	29	23	-0.0457964
0.01286	384	528	120	29	25	-0.0372117
0.01288	395	549	123	30	27	0.00634421
0.0129	399	569	123	30	27	0.00994935
0.01292	400	578	123	30	28	0.0153985
0.01294	401	580	123	31	28	0.0186118
0.01302	401	581	123	31	28	0.021904
0.01304	401	582	123	31	28	0.0245642
0.01319	401	583	123	31	28	0.0279955
0.01352	404	593	124	31	28	0.049077
0.01354	411	620	125	34	29	0.0713047
0.01356	415	636	125	34	31	0.0772823
0.01358	419	651	125	35	34	0.0853359
0.0136	419	655	124	35	34	0.071315
0.01362	423	662	125	35	35	0.101493
0.01364	425	665	126	35	35	0.134066
0.01367	426	666	126	36	35	0.139281
0.0139	426	667	126	36	35	0.144628
0.0142	427	676	126	36	35	0.147336
0.01422	431	698	127	37	35	0.177092
0.01424	445	734	130	38	36	0.295231
0.01426	447	749	129	38	37	0.251174
0.01428	449	759	129	38	37	0.252563
0.0143	452	768	129	38	38	0.255558
0.01433	453	770	129	39	38	0.257023
0.01435	455	772	130	39	38	0.303619
0.01437	455	773	130	39	38	0.307117
0.01439	455	774	130	39	38	0.312522
0.01488	457	783	130	39	38	0.315068
0.0149	471	818	132	42	39	0.416824
0.01492	478	849	132	42	40	0.415901
0.01494	485	873	130	43	43	0.312832
0.01496	493	895	130	45	45	0.313453
0.01498	494	902	130	45	45	0.314907
0.015	499	911	131	45	45	0.366
0.01503	500	912	131	45	45	0.369209
0.01505	500	913	131	45	45	0.373832
0.01514	500	914	131	45	45	0.379528
0.01556	503	921	131	45	45	0.383738
0.01558	510	934	134	45	45	0.565489
0.0156	517	972	135	45	45	0.634843
0.01562	520	1006	134	48	47	0.57342
