Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	4526	25	25	4478	2	0
0.00068	4526	46	39	4446	4	0
0.00135	4526	67	55	4411	4	0
0.00202	4526	86	66	4386	7	-7.37978
0.00204	4526	89	69	4380	7	-3.65564
0.00207	4526	90	70	4378	7	-1.78215
0.00269	4526	119	82	4348	7	0.825051
0.00271	4526	129	90	4330	7	0.839606
0.00273	4526	131	92	4326	7	-0.357517
0.00275	4526	134	93	4322	7	-1.55739
0.00337	4526	149	101	4300	7	-2.74296
0.00339	4526	155	102	4293	9	-1.9722
0.00341	4526	156	103	4291	9	-1.9875
0.00344	4526	158	103	4291	9	-2.02039
0.00346	4526	159	104	4289	9	-2.08243
0.00403	4526	187	108	4273	11	-1.45211
0.00405	4526	214	112	4261	11	-0.737162
0.00407	4526	222	115	4255	11	0.0511774
0.00409	4526	223	116	4253	11	0.930639
0.00412	4526	226	116	4252	11	0.930228
0.00471	4526	252	121	4238	11	0.472163
0.00473	4526	260	122	4236	11	0.00466835
0.00476	4526	261	122	4236	11	-0.470399
0.00538	4526	286	128	4218	12	-0.140765
0.0054	4526	300	130	4212	12	0.201293
0.00542	4526	305	132	4208	12	0.553705
0.00544	4526	309	135	4202	12	0.929267
0.0055	4526	311	135	4200	12	0.920697
0.00605	4526	329	138	4190	12	0.926543
0.00607	4526	343	139	4184	12	0.939562
0.00609	4526	346	140	4180	12	0.171169
0.00613	4526	348	141	4178	12	-0.911974
0.00616	4526	349	142	4176	12	-2.0102
0.00618	4526	352	142	4174	14	-1.85924
0.00624	4526	354	142	4172	15	-1.13893
0.00673	4526	364	144	4164	15	-0.32126
0.00675	4526	384	148	4146	15	0.630139
0.00677	4526	390	148	4145	15	0.935189
0.00679	4526	393	148	4144	15	0.952285
0.00681	4526	396	150	4139	15	0.971965
0.00683	4526	399	151	4136	15	0.972729
0.00688	4526	400	151	4136	15	0.956451
0.0069	4526	401	151	4135	15	0.930859
0.0074	4526	407	153	4129	15	0.91449
0.00742	4526	429	156	4117	15	0.920622
0.00744	4526	440	159	4109	15	0.602316
0.00746	4526	442	159	4109	15	0.281174
0.00748	4526	445	160	4107	15	-0.0479807
0.00756	4526	448	160	4106	16	0.189466
0.00758	4526	449	160	4106	16	0.424315
0.00808	4526	461	160	4101	16	0.675738
0.0081	4526	483	163	4092	16	0.953389
0.00812	4526	493	162	4090	16	0.960879
0.00814	4526	499	163	4088	16	0.9714
0.00816	4526	501	164	4086	16	0.981675
0.00818	4526	502	165	4084	16	0.656051
0.00829	4526	503	166	4082	16	0.318954
0.00833	4526	504	166	4082	16	-0.0261493
