Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	24	12	12	2	2	0
0.00068	41	21	20	3	2	0
0.00135	57	30	28	3	2	0
0.00202	74	41	34	5	4	0
0.00204	80	44	37	5	4	0
0.00269	98	58	45	5	4	0
0.00271	104	61	48	5	4	0
0.00337	115	67	53	5	4	0
0.00339	115	68	53	5	4	0
0.00403	121	78	55	6	5	0
0.00405	127	82	57	6	5	0
0.00471	141	95	62	7	5	0
0.00477	143	96	63	7	5	0
0.00538	144	100	63	7	6	0
0.0054	146	102	64	7	6	0
0.00543	146	104	63	7	6	0
0.00551	149	105	64	7	6	-0.0676023
0.00606	156	116	66	7	7	-0.0647662
0.00608	162	120	69	7	7	-0.0537094
0.00612	162	121	69	7	7	-0.0421135
0.00614	165	122	70	7	7	-0.0376031
0.00616	165	123	70	7	7	-0.0329809
0.00618	167	124	71	7	7	-0.0282388
0.00625	167	125	71	7	7	-0.0179035
0.00674	176	133	75	7	7	-0.00728493
0.00676	182	140	77	7	7	0.00361276
0.00679	185	144	78	8	7	0.00727597
0.00681	191	147	81	8	7	0.00784556
0.00683	193	148	82	8	7	0.0128705
0.00688	193	149	82	8	7	0.0177636
0.00741	197	154	83	8	7	0.0213567
0.00743	201	161	84	8	7	0.0249628
0.00746	201	164	84	8	7	0.0285569
0.00748	201	165	84	8	7	0.0321604
0.00808	203	169	83	8	7	0.0317364
0.0081	209	179	85	8	7	0.031387
0.00812	210	182	84	8	8	0.0331311
0.00814	211	185	84	8	8	0.0349008
0.00816	211	187	84	8	8	0.0349008
0.00876	219	194	86	10	8	0.0233975
0.00878	225	205	87	10	8	0.0121801
0.0088	225	207	87	10	8	0.00121933
0.00883	227	209	88	10	8	-0.0094153
0.00885	228	211	88	10	9	-0.011197
0.00887	232	214	90	10	9	-0.0128685
0.00944	237	222	90	11	10	-0.0127311
0.00946	249	233	93	14	11	-0.0210154
0.00948	254	245	94	14	11	-0.0293313
0.0095	255	246	94	14	11	-0.0376666
0.00954	257	248	95	14	11	-0.0457361
0.00956	257	249	95	14	11	-0.0538553
0.00959	257	250	95	14	11	-0.0618695
0.01011	262	257	96	14	13	-0.0621838
0.01013	267	262	97	14	13	-0.0648871
0.01015	271	272	97	14	14	-0.0648871
0.01017	273	276	98	14	14	-0.0633002
0.01019	274	280	98	14	14	-0.0576867
0.01021	277	284	99	14	14	-0.0502563
0.01023	277	285	99	14	14	-0.0429651
0.01025	277	286	99	14	14	-0.0354831
0.01079	278	290	99	14	14	-0.0320946
0.01081	292	303	103	16	15	-0.0281609
0.01083	301	313	107	16	16	-0.0194267
0.01085	305	318	107	16	16	-0.0113561
0.01087	306	321	107	16	16	-0.00304507
0.01089	310	325	109	16	16	0.00911089
0.01091	312	328	110	16	16	0.0202773
0.01105	314	329	111	16	16	0.0321765
0.0111	316	330	112	16	16	0.0449094
0.01147	317	339	112	16	16	0.0495843
0.01149	320	352	113	16	16	0.0582947
0.01151	323	361	113	17	16	0.056384
0.01153	325	370	113	17	16	0.0532541
0.01155	330	375	115	18	16	0.058674
0.01157	332	379	116	18	16	0.0604327
0.01159	334	380	117	18	16	0.0624468
0.01217	341	397	118	19	18	0.0693488
0.01219	342	415	117	20	18	0.0545358
0.01221	346	426	119	20	18	0.0738177
0.01224	347	428	119	20	18	0.0707095
0.01226	348	429	119	20	18	0.0676397
0.01228	349	431	119	20	18	0.0654981
0.0123	352	432	120	20	18	0.0747024
0.01233	358	435	123	20	18	0.129878
0.01237	360	437	124	20	18	0.154295
0.01242	361	438	124	20	18	0.153338
0.01283	361	441	124	20	18	0.153958
0.01285	365	453	124	21	20	0.157242
0.01287	373	473	125	21	21	0.1935
0.01289	377	492	126	22	21	0.232154
0.01291	380	500	126	23	22	0.238379
0.01293	381	505	126	23	23	0.246741
0.01295	381	507	126	23	23	0.256016
0.01297	381	509	126	23	23	0.263738
0.01299	382	512	125	25	23	0.235592
0.01308	383	513	125	25	23	0.241385
0.01352	388	518	127	25	23	0.320706
0.01354	396	542	129	27	24	0.418596
0.01356	403	563	129	29	28	0.427754
0.01358	411	578	129	34	29	0.430183
0.0136	415	587	130	34	29	0.486949
0.01362	418	593	131	34	29	0.548439
0.01364	423	599	132	36	29	0.61045
0.01366	423	601	132	36	29	0.608433
0.01375	423	602	132	36	29	0.603951
0.01377	425	603	133	36	29	0.663814
0.01393	425	604	133	36	29	0.65999
0.01421	428	612	134	36	29	0.723425
0.01423	435	627	135	37	29	0.783018
0.01425	442	641	137	37	29	0.89421
0.01427	446	654	137	38	29	0.887392
0.01429	446	660	137	38	29	0.882624
0.01431	448	663	137	39	29	0.876536
0.01433	450	664	138	39	29	0.917456
0.01435	450	666	138	39	29	0.912412
0.01437	450	668	138	39	29	0.90497
0.01439	450	669	138	39	29	0.8974
0.01441	453	671	139	39	29	0.928547
0.01462	453	672	139	39	29	0.923489
0.01489	458	682	140	39	30	0.948507
0.01491	471	705	145	39	31	0.985669
0.01493	478	732	145	40	32	0.985289
0.01495	480	743	145	41	32	0.98376
0.01497	482	751	145	42	32	0.981097
0.01499	484	757	146	42	32	0.978141
0.01501	484	762	146	42	32	0.975554
0.01503	484	765	146	42	32	0.972975
0.01505	486	767	147	42	32	0.970514
0.01511	486	769	147	42	32	0.968432
0.01517	486	770	147	42	32	0.965869
0.01557	486	777	146	42	32	0.963652
0.01559	489	792	146	42	33	0.961936
0.01561	493	821	143	45	40	0.963204
0.01563	497	832	143	48	40	0.964828
0.01565	506	850	143	51	41	0.964863
0.01567	509	861	143	51	41	0.964899
0.01569	510	865	143	52	41	0.963263
0.01571	514	869	144	52	42	0.964383
0.01575	514	871	144	52	42	0.963379
0.01577	514	874	144	52	42	0.962906
0.0158	515	876	144	52	43	0.963585
0.01584	515	877	144	52	43	0.962634
0.01625	518	881	144	52	43	0.96025
0.01627	520	892	144	52	44	1.01719
0.01629	526	920	145	53	44	1.07722
0.01631	533	958	145	54	47	1.14023
0.01633	535	968	145	55	47	1.20317
0.01635	540	985	145	56	50	1.26967
0.01637	545	996	145	59	50	1.33256
0.01639	547	1008	145	59	51	1.39162
0.01641	548	1010	145	59	51	1.45363
0.01643	548	1014	145	59	51	1.5179
0.01645	548	1017	144	59	51	1.58188
0.01648	548	1019	144	59	51	1.64854
0.01652	549	1020	144	60	51	1.71274
0.01657	549	1021	144	60	51	1.77734
0.01695	550	1033	144	60	52	1.84548
0.01697	557	1061	143	60	56	1.91913
0.01699	569	1101	144	61	61	1.99886
0.01701	575	1131	143	125	32	1.82764
0.01703	581	1152	143	129	32	1.68692
0.01705	584	1169	142	130	32	1.56907
0.01707	586	1180	142	130	32	1.47666
0.01709	588	1188	143	130	32	1.40648
0.01711	588	1192	143	130	32	1.34176
0.01713	588	1197	143	130	32	1.28769
0.01717	590	1199	144	130	32	1.24325
0.01724	592	1200	145	130	32	1.20327
0.01728	592	1201	145	130	32	1.16736
0.01732	592	1202	145	130	32	1.13552
0.01735	594	1203	146	130	32	1.10733
0.01763	594	1208	146	130	32	1.08197
0.01765	599	1234	145	136	33	1.05795
0.01767	608	1269	147	139	33	1.03527
0.01769	609	1301	145	141	36	1.01758
0.01771	613	1323	145	143	36	1.00087
0.01773	622	1347	148	144	36	1.00283
0.01775	625	1362	146	145	36	1.00553
0.01777	629	1378	146	147	36	1.00722
0.01779	631	1391	146	148	36	1.0089
0.01781	632	1398	145	148	36	1.01051
0.01783	632	1405	145	148	36	1.01252
0.01785	635	1414	146	149	36	1.01443
0.01787	635	1420	146	149	36	1.01626
0.01789	635	1422	146	149	36	1.01808
0.01791	635	1424	146	149	36	1.01991
0.01793	635	1425	146	149	36	1.02173
0.01797	635	1428	146	149	36	1.02354
0.01801	636	1429	146	149	36	1.02535
